ztfg_peak_mag,ztfg_peak_time,ztfg_rise_rate,ztfg_fade_rate,ztfg_fwhm,ztfg_rise_hwhm,ztfg_fade_hwhm,ztfr_peak_mag,ztfr_peak_time,ztfr_rise_rate,ztfr_fade_rate,ztfr_fwhm,ztfr_rise_hwhm,ztfr_fade_hwhm,ztfi_peak_mag,ztfi_peak_time,ztfi_rise_rate,ztfi_fade_rate,ztfi_fwhm,ztfi_rise_hwhm,ztfi_fade_hwhm,ztfg_peak_gr_color,ztfg_peak_gi_color,ztfr_peak_gr_color,ztfr_peak_ri_color,ztfi_peak_gi_color,ztfi_peak_ri_color,model,obj_id
-13.555,1.0,-0.0519999999999996,0.0526666666666659,1.5,,1.5,-14.113,1.0,-0.33200000000000074,0.02733333333333358,2.0,,2.0,-14.354,1.0,-0.6099999999999994,0.019333333333333275,2.0,,2.0,0.5579999999999998,0.7989999999999995,0.5579999999999998,0.24099999999999966,0.7989999999999995,0.24099999999999966,bulla_2019,nph1.0e+06_mej0.03_phi45_T9.0e+03_theta60.00_dMpc0
-13.3,1.0,-0.10000000000000142,0.02400000000000091,1.5,,1.5,-13.876,1.0,-0.2099999999999973,0.009333333333332897,2.0,,2.0,-14.207,1.0,-0.46799999999999997,0.020666666666667055,2.0,,2.0,0.5759999999999987,0.907,0.5759999999999987,0.3310000000000013,0.907,0.3310000000000013,bulla_2019,nph1.0e+06_mej0.03_phi45_T9.0e+03_theta66.42_dMpc0
-13.085,1.5,-0.120000000000001,0.08866666666666727,2.0,0.5,1.5,-13.681,1.5,-0.13699999999999868,0.07199999999999918,2.0,0.5,1.5,-14.05,1.0,-0.3880000000000017,0.010000000000000378,2.0,,2.0,0.5959999999999983,0.9499999999999993,0.5959999999999983,0.354000000000001,0.9730000000000008,0.38400000000000034,bulla_2019,nph1.0e+06_mej0.03_phi45_T9.0e+03_theta72.54_dMpc0
-12.954,1.5,-0.23000000000000043,0.07333333333333414,2.0,0.5,1.5,-13.555,1.5,-0.21700000000000053,0.06199999999999998,2.5,0.5,2.0,-13.931,1.0,-0.3619999999999983,0.0073333333333328215,2.5,,2.5,0.6009999999999991,0.9659999999999993,0.6009999999999991,0.3650000000000002,1.0169999999999995,0.4269999999999996,bulla_2019,nph1.0e+06_mej0.03_phi45_T9.0e+03_theta78.46_dMpc0
-12.886,1.5,-0.33699999999999974,0.06400000000000006,2.0,0.5,1.5,-13.489,1.5,-0.26700000000000124,0.05600000000000094,2.5,0.5,2.0,-13.857,1.0,-0.32399999999999807,0.003999999999998967,2.5,,2.5,0.6030000000000015,0.9650000000000016,0.6030000000000015,0.3620000000000001,1.0329999999999995,0.4319999999999986,bulla_2019,nph1.0e+06_mej0.03_phi45_T9.0e+03_theta84.26_dMpc0
-12.865,1.5,-0.37700000000000067,0.05999999999999991,2.0,0.5,1.5,-13.473,1.5,-0.29499999999999993,0.05866666666666731,2.5,0.5,2.0,-13.833,1.0,-0.2940000000000005,0.002666666666666373,2.5,,2.5,0.6080000000000005,0.9640000000000004,0.6080000000000005,0.35599999999999987,1.0389999999999997,0.4280000000000008,bulla_2019,nph1.0e+06_mej0.03_phi45_T9.0e+03_theta90.00_dMpc0
-14.545,0.5,,1.2773333333333337,,,,-15.435,0.5,,0.8773333333333339,,,,-15.791,0.5,,0.5953333333333338,,,,0.8900000000000006,1.2460000000000004,0.8900000000000006,0.35599999999999987,1.2460000000000004,0.35599999999999987,bulla_2019,nph1.0e+06_mej0.03_phi60_T3.0e+03_theta0.00_dMpc0
-14.391,0.5,,1.2346666666666668,,,,-15.352,0.5,,0.8753333333333337,,,,-15.737,0.5,,0.6066666666666668,,,,0.9610000000000003,1.346,0.9610000000000003,0.3849999999999998,1.346,0.3849999999999998,bulla_2019,nph1.0e+06_mej0.03_phi60_T3.0e+03_theta25.84_dMpc0
-14.207,0.5,,1.2080000000000009,,,,-15.227,0.5,,0.8999999999999998,,,,-15.673,0.5,,0.6473333333333334,,,,1.0199999999999996,1.4659999999999993,1.0199999999999996,0.44599999999999973,1.4659999999999993,0.44599999999999973,bulla_2019,nph1.0e+06_mej0.03_phi60_T3.0e+03_theta36.87_dMpc0
-13.995,0.5,,1.188,,,,-15.054,0.5,,0.9253333333333332,,,,-15.591,0.5,,0.7033333333333331,,,,1.059000000000001,1.596,1.059000000000001,0.536999999999999,1.596,0.536999999999999,bulla_2019,nph1.0e+06_mej0.03_phi60_T3.0e+03_theta45.57_dMpc0
-13.798,0.5,,1.1666666666666667,,,,-14.882,0.5,,0.9146666666666666,,,,-15.503,0.5,,0.7240000000000002,,,,1.0839999999999996,1.705,1.0839999999999996,0.6210000000000004,1.705,0.6210000000000004,bulla_2019,nph1.0e+06_mej0.03_phi60_T3.0e+03_theta53.13_dMpc0
-13.627,0.5,,1.156,,,,-14.728,0.5,,0.8866666666666667,,,,-15.419,0.5,,0.7246666666666665,,,,1.100999999999999,1.7919999999999998,1.100999999999999,0.6910000000000007,1.7919999999999998,0.6910000000000007,bulla_2019,nph1.0e+06_mej0.03_phi60_T3.0e+03_theta60.00_dMpc0
-13.497,0.5,,1.1593333333333338,,,,-14.608,0.5,,0.862666666666667,,,,-15.348,0.5,,0.7213333333333338,,,,1.1110000000000007,1.8510000000000009,1.1110000000000007,0.7400000000000002,1.8510000000000009,0.7400000000000002,bulla_2019,nph1.0e+06_mej0.03_phi60_T3.0e+03_theta66.42_dMpc0
-13.406,0.5,,1.1706666666666667,,,,-14.527,0.5,,0.8506666666666666,,,,-15.29,0.5,,0.7133333333333324,,,,1.1209999999999987,1.8839999999999986,1.1209999999999987,0.7629999999999999,1.8839999999999986,0.7629999999999999,bulla_2019,nph1.0e+06_mej0.03_phi60_T3.0e+03_theta72.54_dMpc0
-13.351,0.5,,1.1873333333333338,,,,-14.484,0.5,,0.8533333333333329,,,,-15.257,0.5,,0.7133333333333335,,,,1.1329999999999991,1.9059999999999988,1.1329999999999991,0.7729999999999997,1.9059999999999988,0.7729999999999997,bulla_2019,nph1.0e+06_mej0.03_phi60_T3.0e+03_theta78.46_dMpc0
-13.319,0.5,,1.1980000000000004,,,,-14.467,0.5,,0.8553333333333342,,,,-15.241,0.5,,0.7133333333333335,,,,1.1479999999999997,1.9219999999999988,1.1479999999999997,0.7739999999999991,1.9219999999999988,0.7739999999999991,bulla_2019,nph1.0e+06_mej0.03_phi60_T3.0e+03_theta84.26_dMpc0
-13.306,0.5,,1.193999999999999,,,,-14.464,0.5,,0.8586666666666668,,,,-15.236,0.5,,0.7100000000000009,,,,1.1580000000000013,1.9300000000000015,1.1580000000000013,0.7720000000000002,1.9300000000000015,0.7720000000000002,bulla_2019,nph1.0e+06_mej0.03_phi60_T3.0e+03_theta90.00_dMpc0
-14.592,0.5,,0.5660000000000002,,,,-15.009,0.5,,0.22866666666666666,1.0,,0.5,-15.183,0.5,,0.09066666666666616,2.0,,1.0,0.4169999999999998,0.5909999999999993,0.4169999999999998,0.1739999999999995,0.5909999999999993,0.1739999999999995,bulla_2019,nph1.0e+06_mej0.03_phi60_T5.0e+03_theta0.00_dMpc0
-14.449,0.5,,0.5393333333333329,,,,-14.961,0.5,,0.23733333333333326,1.0,,0.5,-15.166,0.5,,0.10933333333333313,2.0,,1.0,0.5120000000000005,0.7170000000000005,0.5120000000000005,0.20500000000000007,0.7170000000000005,0.20500000000000007,bulla_2019,nph1.0e+06_mej0.03_phi60_T5.0e+03_theta25.84_dMpc0
-14.269,0.5,,0.5193333333333333,,,,-14.884,0.5,,0.2680000000000007,,,,-15.137,0.5,,0.13466666666666663,1.0,,0.5,0.6150000000000002,0.8680000000000003,0.6150000000000002,0.2530000000000001,0.8680000000000003,0.2530000000000001,bulla_2019,nph1.0e+06_mej0.03_phi60_T5.0e+03_theta36.87_dMpc0
-14.051,0.5,,0.5033333333333339,,,,-14.758,0.5,,0.30599999999999977,,,,-15.094,0.5,,0.16999999999999935,1.0,,0.5,0.706999999999999,1.0429999999999993,0.706999999999999,0.3360000000000003,1.0429999999999993,0.3360000000000003,bulla_2019,nph1.0e+06_mej0.03_phi60_T5.0e+03_theta45.57_dMpc0
-13.831,0.5,,0.4639999999999998,,,,-14.614,0.5,,0.31066666666666737,,,,-15.039,0.5,,0.19533333333333283,1.0,,0.5,0.7830000000000013,1.2080000000000002,0.7830000000000013,0.42499999999999893,1.2080000000000002,0.42499999999999893,bulla_2019,nph1.0e+06_mej0.03_phi60_T5.0e+03_theta53.13_dMpc0
-13.64,0.5,,0.4226666666666669,,,,-14.464,0.5,,0.28800000000000026,,,,-14.968,0.5,,0.20066666666666677,1.0,,0.5,0.8239999999999998,1.3279999999999994,0.8239999999999998,0.5039999999999996,1.3279999999999994,0.5039999999999996,bulla_2019,nph1.0e+06_mej0.03_phi60_T5.0e+03_theta60.00_dMpc0
-13.493,0.5,,0.3893333333333331,,,,-14.333,0.5,,0.2593333333333329,1.0,,0.5,-14.9,0.5,,0.20000000000000048,1.0,,0.5,0.8399999999999999,1.407,0.8399999999999999,0.5670000000000002,1.407,0.5670000000000002,bulla_2019,nph1.0e+06_mej0.03_phi60_T5.0e+03_theta66.42_dMpc0
-13.395,0.5,,0.36999999999999983,,,,-14.24,0.5,,0.23999999999999963,1.0,,0.5,-14.849,0.5,,0.20066666666666677,1.0,,0.5,0.8450000000000006,1.4540000000000006,0.8450000000000006,0.609,1.4540000000000006,0.609,bulla_2019,nph1.0e+06_mej0.03_phi60_T5.0e+03_theta72.54_dMpc0
-13.34,0.5,,0.35400000000000037,,,,-14.198,0.5,,0.23600000000000065,1.0,,0.5,-14.821,0.5,,0.2046666666666669,1.0,,0.5,0.8580000000000005,1.4809999999999999,0.8580000000000005,0.6229999999999993,1.4809999999999999,0.6229999999999993,bulla_2019,nph1.0e+06_mej0.03_phi60_T5.0e+03_theta78.46_dMpc0
-13.312,0.5,,0.34800000000000014,,,,-14.186,0.5,,0.23733333333333326,1.0,,0.5,-14.815,0.5,,0.21199999999999974,1.0,,0.5,0.8740000000000006,1.5030000000000001,0.8740000000000006,0.6289999999999996,1.5030000000000001,0.6289999999999996,bulla_2019,nph1.0e+06_mej0.03_phi60_T5.0e+03_theta84.26_dMpc0
-13.306,0.5,,0.3453333333333326,,,,-14.182,0.5,,0.23666666666666694,1.0,,0.5,-14.817,0.5,,0.2146666666666673,1.0,,0.5,0.8760000000000012,1.511000000000001,0.8760000000000012,0.6349999999999998,1.511000000000001,0.6349999999999998,bulla_2019,nph1.0e+06_mej0.03_phi60_T5.0e+03_theta90.00_dMpc0
-14.32,0.5,,0.21666666666666737,1.0,,0.5,-14.565,1.0,-0.17599999999999838,0.0773333333333331,1.5,,1.5,-14.779,1.0,-0.4319999999999986,0.0266666666666661,2.0,,2.0,0.15700000000000003,0.24300000000000033,0.5700000000000003,0.2140000000000004,0.7840000000000007,0.2140000000000004,bulla_2019,nph1.0e+06_mej0.03_phi60_T7.0e+03_theta0.00_dMpc0
-14.19,0.5,,0.19533333333333283,1.0,,0.5,-14.504,1.0,-0.13799999999999812,0.07266666666666666,1.5,,1.5,-14.743,1.0,-0.3960000000000008,0.031333333333333734,2.0,,2.0,0.245000000000001,0.3550000000000004,0.6069999999999993,0.23900000000000077,0.8460000000000001,0.23900000000000077,bulla_2019,nph1.0e+06_mej0.03_phi60_T7.0e+03_theta25.84_dMpc0
-14.011,0.5,,0.17733333333333334,1.0,,0.5,-14.403,1.0,-0.05600000000000094,0.08066666666666696,1.0,,1.0,-14.703,1.0,-0.34399999999999764,0.0439999999999993,1.5,,1.5,0.36400000000000077,0.5200000000000014,0.6580000000000013,0.29999999999999893,0.9580000000000002,0.29999999999999893,bulla_2019,nph1.0e+06_mej0.03_phi60_T7.0e+03_theta36.87_dMpc0
-13.782,0.5,,0.1633333333333328,2.0,,1.0,-14.272,0.5,,0.01866666666666698,3.0,,1.5,-14.634,1.0,-0.23799999999999955,0.05599999999999975,1.5,,1.5,0.4900000000000002,0.7330000000000005,0.4900000000000002,0.24300000000000033,1.0969999999999995,0.39000000000000057,bulla_2019,nph1.0e+06_mej0.03_phi60_T7.0e+03_theta45.57_dMpc0
-13.537,0.5,,0.12733333333333383,2.0,,1.0,-14.136,0.5,,0.028666666666666174,3.0,,1.5,-14.554,1.0,-0.15000000000000213,0.06266666666666627,1.5,,1.5,0.5989999999999984,0.9419999999999984,0.5989999999999984,0.34299999999999997,1.2080000000000002,0.4610000000000003,bulla_2019,nph1.0e+06_mej0.03_phi60_T7.0e+03_theta53.13_dMpc0
-13.297,0.5,,0.06933333333333398,3.0,,1.5,-13.987,0.5,,0.014666666666666828,4.0,,2.0,-14.478,1.0,-0.11599999999999966,0.061333333333333684,1.5,,1.5,0.6899999999999995,1.1229999999999993,0.6899999999999995,0.43299999999999983,1.2850000000000001,0.5129999999999999,bulla_2019,nph1.0e+06_mej0.03_phi60_T7.0e+03_theta60.00_dMpc0
-13.108,0.5,,0.016000000000000607,3.0,,1.5,-13.868,1.0,-0.0519999999999996,0.03600000000000018,1.5,,1.5,-14.409,1.0,-0.10000000000000142,0.05400000000000086,1.5,,1.5,0.734,1.2509999999999994,0.7840000000000007,0.5410000000000004,1.325000000000001,0.5410000000000004,bulla_2019,nph1.0e+06_mej0.03_phi60_T7.0e+03_theta66.42_dMpc0
-13.015,1.0,-0.06800000000000139,0.07466666666666673,1.0,,1.0,-13.802,1.0,-0.14000000000000057,0.02466666666666602,1.5,,1.5,-14.36,1.0,-0.11199999999999832,0.050666666666665826,1.5,,1.5,0.786999999999999,1.3449999999999989,0.786999999999999,0.5579999999999998,1.3449999999999989,0.5579999999999998,bulla_2019,nph1.0e+06_mej0.03_phi60_T7.0e+03_theta72.54_dMpc0
-12.988,1.0,-0.15199999999999747,0.07533333333333303,1.0,,1.0,-13.77,1.0,-0.1839999999999975,0.022666666666665947,1.5,,1.5,-14.324,1.0,-0.08399999999999963,0.04799999999999945,1.5,,1.5,0.782,1.3360000000000003,0.782,0.5540000000000003,1.3360000000000003,0.5540000000000003,bulla_2019,nph1.0e+06_mej0.03_phi60_T7.0e+03_theta78.46_dMpc0
-12.978,1.0,-0.20400000000000063,0.07533333333333303,1.0,,1.0,-13.76,1.0,-0.19200000000000017,0.02466666666666602,1.5,,1.5,-14.306,1.0,-0.06799999999999784,0.04799999999999945,1.5,,1.5,0.782,1.3279999999999994,0.782,0.5459999999999994,1.3279999999999994,0.5459999999999994,bulla_2019,nph1.0e+06_mej0.03_phi60_T7.0e+03_theta84.26_dMpc0
-12.978,1.0,-0.2259999999999991,0.0773333333333331,1.0,,1.0,-13.765,1.0,-0.21199999999999974,0.030666666666667435,1.5,,1.5,-14.303,1.0,-0.07000000000000028,0.05200000000000079,1.5,,1.5,0.7870000000000008,1.325000000000001,0.7870000000000008,0.5380000000000003,1.325000000000001,0.5380000000000003,bulla_2019,nph1.0e+06_mej0.03_phi60_T7.0e+03_theta90.00_dMpc0
-13.953,0.5,,0.0086666666666666,4.0,,2.0,-14.33,1.5,-0.34800000000000075,0.041333333333332924,2.5,0.5,2.0,-14.533,1.5,-0.5039999999999996,0.029333333333332472,3.0,0.5,2.5,0.028999999999999915,0.07600000000000051,0.48300000000000054,0.2029999999999994,0.6859999999999999,0.2029999999999994,bulla_2019,nph1.0e+06_mej0.03_phi60_T9.0e+03_theta0.00_dMpc0
-13.837,1.0,-0.06599999999999895,0.054666666666665975,1.5,,1.5,-14.275,1.5,-0.34800000000000075,0.046666666666666856,2.5,0.5,2.0,-14.489,1.5,-0.4820000000000011,0.029999999999999954,3.0,0.5,2.5,0.4090000000000007,0.5660000000000007,0.5199999999999996,0.2140000000000004,0.734,0.2140000000000004,bulla_2019,nph1.0e+06_mej0.03_phi60_T9.0e+03_theta25.84_dMpc0
-13.674,1.0,-0.12599999999999767,0.0439999999999993,1.5,,1.5,-14.181,1.5,-0.3119999999999994,0.05533333333333227,2.5,0.5,2.0,-14.445,1.5,-0.4540000000000006,0.04066666666666663,2.5,0.5,2.0,0.48300000000000054,0.697000000000001,0.5729999999999986,0.2640000000000011,0.8369999999999997,0.2640000000000011,bulla_2019,nph1.0e+06_mej0.03_phi60_T9.0e+03_theta36.87_dMpc0
-13.44,1.0,-0.1559999999999988,0.019333333333333275,2.0,,2.0,-14.033,1.5,-0.2579999999999991,0.0519999999999996,2.5,0.5,2.0,-14.372,1.5,-0.3949999999999996,0.04799999999999945,2.5,0.5,2.0,0.5670000000000002,0.8800000000000008,0.6219999999999999,0.3390000000000004,0.9610000000000003,0.3390000000000004,bulla_2019,nph1.0e+06_mej0.03_phi60_T9.0e+03_theta45.57_dMpc0
-13.24,1.5,-0.1460000000000008,0.05000000000000071,2.0,0.5,1.5,-13.901,1.5,-0.25900000000000034,0.042000000000000405,2.5,0.5,2.0,-14.29,1.5,-0.34499999999999886,0.04666666666666567,2.5,0.5,2.0,0.6609999999999996,1.049999999999999,0.6609999999999996,0.38899999999999935,1.049999999999999,0.38899999999999935,bulla_2019,nph1.0e+06_mej0.03_phi60_T9.0e+03_theta53.13_dMpc0
-13.114,1.5,-0.27500000000000036,0.03666666666666766,2.5,0.5,2.0,-13.798,1.5,-0.3249999999999993,0.03666666666666648,2.5,0.5,2.0,-14.217,1.5,-0.32200000000000095,0.04333333333333419,2.5,0.5,2.0,0.6839999999999993,1.1029999999999998,0.6839999999999993,0.4190000000000005,1.1029999999999998,0.4190000000000005,bulla_2019,nph1.0e+06_mej0.03_phi60_T9.0e+03_theta60.00_dMpc0
-13.026,1.5,-0.40300000000000047,0.034000000000000107,2.5,0.5,2.0,-13.715,1.5,-0.4039999999999999,0.0266666666666661,3.0,0.5,2.5,-14.155,1.5,-0.32399999999999984,0.03933333333333285,2.5,0.5,2.0,0.6890000000000001,1.1289999999999996,0.6890000000000001,0.4399999999999995,1.1289999999999996,0.4399999999999995,bulla_2019,nph1.0e+06_mej0.03_phi60_T9.0e+03_theta66.42_dMpc0
-12.964,1.5,-0.48900000000000077,0.02733333333333358,2.5,0.5,2.0,-13.659,1.5,-0.4710000000000001,0.021333333333333353,3.0,0.5,2.5,-14.108,1.5,-0.33500000000000085,0.03600000000000018,2.5,0.5,2.0,0.6950000000000003,1.1440000000000001,0.6950000000000003,0.44899999999999984,1.1440000000000001,0.44899999999999984,bulla_2019,nph1.0e+06_mej0.03_phi60_T9.0e+03_theta72.54_dMpc0
-12.932,1.5,-0.5340000000000007,0.0259999999999998,2.5,0.5,2.0,-13.627,1.5,-0.4930000000000003,0.020000000000000757,3.0,0.5,2.5,-14.082,1.5,-0.3420000000000005,0.04133333333333411,3.0,0.5,2.5,0.6950000000000003,1.1500000000000004,0.6950000000000003,0.45500000000000007,1.1500000000000004,0.45500000000000007,bulla_2019,nph1.0e+06_mej0.03_phi60_T9.0e+03_theta78.46_dMpc0
-12.919,1.5,-0.5549999999999997,0.02400000000000091,2.5,0.5,2.0,-13.612,1.5,-0.4920000000000009,0.0179999999999995,3.0,0.5,2.5,-14.061,1.5,-0.33200000000000074,0.040000000000000334,3.0,0.5,2.5,0.6929999999999996,1.1419999999999995,0.6929999999999996,0.44899999999999984,1.1419999999999995,0.44899999999999984,bulla_2019,nph1.0e+06_mej0.03_phi60_T9.0e+03_theta84.26_dMpc0
-12.917,1.5,-0.5649999999999995,0.02199999999999965,2.5,0.5,2.0,-13.605,1.5,-0.4870000000000001,0.015333333333333124,3.0,0.5,2.5,-14.058,1.5,-0.3360000000000003,0.04466666666666678,3.0,0.5,2.5,0.6880000000000006,1.141,0.6880000000000006,0.4529999999999994,1.141,0.4529999999999994,bulla_2019,nph1.0e+06_mej0.03_phi60_T9.0e+03_theta90.00_dMpc0
-13.848,0.5,,1.2306666666666668,,,,-14.857,0.5,,0.8233333333333329,,,,-15.457,0.5,,0.6066666666666668,,,,1.0089999999999986,1.609,1.0089999999999986,0.6000000000000014,1.609,0.6000000000000014,bulla_2019,nph1.0e+06_mej0.03_phi75_T3.0e+03_theta0.00_dMpc0
-13.697,0.5,,1.2299999999999993,,,,-14.757,0.5,,0.8766666666666664,,,,-15.418,0.5,,0.6606666666666664,,,,1.0600000000000005,1.721,1.0600000000000005,0.6609999999999996,1.721,0.6609999999999996,bulla_2019,nph1.0e+06_mej0.03_phi75_T3.0e+03_theta25.84_dMpc0
-13.563,0.5,,1.2113333333333334,,,,-14.671,0.5,,0.8793333333333327,,,,-15.382,0.5,,0.6813333333333335,,,,1.1079999999999988,1.818999999999999,1.1079999999999988,0.7110000000000003,1.818999999999999,0.7110000000000003,bulla_2019,nph1.0e+06_mej0.03_phi75_T3.0e+03_theta36.87_dMpc0
-13.479,0.5,,1.1986666666666668,,,,-14.608,0.5,,0.8660000000000009,,,,-15.356,0.5,,0.6846666666666662,,,,1.1290000000000013,1.8770000000000007,1.1290000000000013,0.7479999999999993,1.8770000000000007,0.7479999999999993,bulla_2019,nph1.0e+06_mej0.03_phi75_T3.0e+03_theta45.57_dMpc0
-13.425,0.5,,1.1946666666666677,,,,-14.567,0.5,,0.8540000000000004,,,,-15.332,0.5,,0.6833333333333336,,,,1.1419999999999995,1.907,1.1419999999999995,0.7650000000000006,1.907,0.7650000000000006,bulla_2019,nph1.0e+06_mej0.03_phi75_T3.0e+03_theta53.13_dMpc0
-13.384,0.5,,1.186,,,,-14.543,0.5,,0.8519999999999991,,,,-15.314,0.5,,0.6813333333333335,,,,1.158999999999999,1.9299999999999997,1.158999999999999,0.7710000000000008,1.9299999999999997,0.7710000000000008,bulla_2019,nph1.0e+06_mej0.03_phi75_T3.0e+03_theta60.00_dMpc0
-13.362,0.5,,1.1853333333333336,,,,-14.525,0.5,,0.8493333333333339,,,,-15.302,0.5,,0.6799999999999997,,,,1.1630000000000003,1.9399999999999995,1.1630000000000003,0.7769999999999992,1.9399999999999995,0.7769999999999992,bulla_2019,nph1.0e+06_mej0.03_phi75_T3.0e+03_theta66.42_dMpc0
-13.356,0.5,,1.1960000000000004,,,,-14.513,0.5,,0.8453333333333338,,,,-15.297,0.5,,0.6813333333333335,,,,1.157,1.9410000000000007,1.157,0.7840000000000007,1.9410000000000007,0.7840000000000007,bulla_2019,nph1.0e+06_mej0.03_phi75_T3.0e+03_theta72.54_dMpc0
-13.358,0.5,,1.208666666666667,,,,-14.517,0.5,,0.8486666666666665,,,,-15.295,0.5,,0.6819999999999998,,,,1.158999999999999,1.9369999999999994,1.158999999999999,0.7780000000000005,1.9369999999999994,0.7780000000000005,bulla_2019,nph1.0e+06_mej0.03_phi75_T3.0e+03_theta78.46_dMpc0
-13.367,0.5,,1.2266666666666677,,,,-14.517,0.5,,0.8473333333333327,,,,-15.294,0.5,,0.6833333333333336,,,,1.1499999999999986,1.9269999999999996,1.1499999999999986,0.777000000000001,1.9269999999999996,0.777000000000001,bulla_2019,nph1.0e+06_mej0.03_phi75_T3.0e+03_theta84.26_dMpc0
-13.369,0.5,,1.2260000000000002,,,,-14.519,0.5,,0.8500000000000002,,,,-15.294,0.5,,0.6839999999999998,,,,1.1500000000000004,1.9250000000000007,1.1500000000000004,0.7750000000000004,1.9250000000000007,0.7750000000000004,bulla_2019,nph1.0e+06_mej0.03_phi75_T3.0e+03_theta90.00_dMpc0
-13.912,0.5,,0.45266666666666683,,,,-14.523,0.5,,0.19666666666666663,1.0,,0.5,-14.971,0.5,,0.13600000000000043,2.0,,1.0,0.6109999999999989,1.0589999999999993,0.6109999999999989,0.4480000000000004,1.0589999999999993,0.4480000000000004,bulla_2019,nph1.0e+06_mej0.03_phi75_T5.0e+03_theta0.00_dMpc0
-13.748,0.5,,0.4413333333333327,,,,-14.456,0.5,,0.23999999999999963,1.0,,0.5,-14.971,0.5,,0.1739999999999995,1.0,,0.5,0.7080000000000002,1.2230000000000008,0.7080000000000002,0.5150000000000006,1.2230000000000008,0.5150000000000006,bulla_2019,nph1.0e+06_mej0.03_phi75_T5.0e+03_theta25.84_dMpc0
-13.604,0.5,,0.4159999999999992,,,,-14.39,0.5,,0.25,1.0,,0.5,-14.958,0.5,,0.19400000000000026,1.0,,0.5,0.7860000000000014,1.354000000000001,0.7860000000000014,0.5679999999999996,1.354000000000001,0.5679999999999996,bulla_2019,nph1.0e+06_mej0.03_phi75_T5.0e+03_theta36.87_dMpc0
-13.497,0.5,,0.38400000000000034,,,,-14.338,0.5,,0.24466666666666606,1.0,,0.5,-14.936,0.5,,0.1980000000000004,1.0,,0.5,0.8409999999999993,1.439,0.8409999999999993,0.5980000000000008,1.439,0.5980000000000008,bulla_2019,nph1.0e+06_mej0.03_phi75_T5.0e+03_theta45.57_dMpc0
-13.415,0.5,,0.35133333333333283,,,,-14.294,0.5,,0.23466666666666688,1.0,,0.5,-14.916,0.5,,0.1973333333333341,1.0,,0.5,0.8790000000000013,1.5010000000000012,0.8790000000000013,0.6219999999999999,1.5010000000000012,0.6219999999999999,bulla_2019,nph1.0e+06_mej0.03_phi75_T5.0e+03_theta53.13_dMpc0
-13.369,0.5,,0.33866666666666606,,,,-14.262,0.5,,0.22733333333333405,1.0,,0.5,-14.896,0.5,,0.19266666666666765,1.0,,0.5,0.8930000000000007,1.527000000000001,0.8930000000000007,0.6340000000000003,1.527000000000001,0.6340000000000003,bulla_2019,nph1.0e+06_mej0.03_phi75_T5.0e+03_theta60.00_dMpc0
-13.338,0.5,,0.3279999999999994,,,,-14.235,0.5,,0.21799999999999997,1.0,,0.5,-14.887,0.5,,0.19200000000000017,1.0,,0.5,0.8970000000000002,1.5490000000000013,0.8970000000000002,0.652000000000001,1.5490000000000013,0.652000000000001,bulla_2019,nph1.0e+06_mej0.03_phi75_T5.0e+03_theta66.42_dMpc0
-13.328,0.5,,0.3306666666666658,,,,-14.223,0.5,,0.214000000000001,1.0,,0.5,-14.88,0.5,,0.19133333333333388,1.0,,0.5,0.8950000000000014,1.5520000000000014,0.8950000000000014,0.657,1.5520000000000014,0.657,bulla_2019,nph1.0e+06_mej0.03_phi75_T5.0e+03_theta72.54_dMpc0
-13.333,0.5,,0.3373333333333335,,,,-14.223,0.5,,0.21666666666666737,1.0,,0.5,-14.88,0.5,,0.19333333333333394,1.0,,0.5,0.8900000000000006,1.5470000000000006,0.8900000000000006,0.657,1.5470000000000006,0.657,bulla_2019,nph1.0e+06_mej0.03_phi75_T5.0e+03_theta78.46_dMpc0
-13.338,0.5,,0.34400000000000003,,,,-14.226,0.5,,0.2146666666666673,1.0,,0.5,-14.879,0.5,,0.19266666666666646,1.0,,0.5,0.8880000000000017,1.5410000000000004,0.8880000000000017,0.6529999999999987,1.5410000000000004,0.6529999999999987,bulla_2019,nph1.0e+06_mej0.03_phi75_T5.0e+03_theta84.26_dMpc0
-13.343,0.5,,0.34866666666666646,,,,-14.232,0.5,,0.2173333333333325,1.0,,0.5,-14.876,0.5,,0.19000000000000009,1.0,,0.5,0.8889999999999993,1.5329999999999995,0.8889999999999993,0.6440000000000001,1.5329999999999995,0.6440000000000001,bulla_2019,nph1.0e+06_mej0.03_phi75_T5.0e+03_theta90.00_dMpc0
-13.518,0.5,,0.050666666666667005,3.0,,1.5,-14.116,1.0,-0.29799999999999827,0.019999999999999574,1.5,,1.5,-14.536,1.0,-0.2940000000000005,0.010666666666666677,2.0,,2.0,0.44899999999999984,0.8709999999999987,0.6739999999999995,0.41999999999999993,1.0939999999999994,0.41999999999999993,bulla_2019,nph1.0e+06_mej0.03_phi75_T7.0e+03_theta0.00_dMpc0
-13.38,0.5,,0.05600000000000094,3.0,,1.5,-14.036,1.0,-0.20599999999999952,0.03866666666666655,1.5,,1.5,-14.518,1.0,-0.23200000000000287,0.025333333333333503,2.0,,2.0,0.552999999999999,1.0219999999999985,0.7400000000000002,0.4820000000000011,1.2220000000000013,0.4820000000000011,bulla_2019,nph1.0e+06_mej0.03_phi75_T7.0e+03_theta25.84_dMpc0
