obj_id,type,category,redshift,ztfg_peak_time,ztfg_peak_mag,ztfr_peak_time,ztfr_peak_mag,ztfi_peak_time,ztfi_peak_mag,ztfg_peak_gr_color,ztfg_peak_gi_color,ztfr_peak_gr_color,ztfr_peak_ri_color,ztfi_peak_gi_color,ztfi_peak_ri_color,ztfg_fwhm,ztfr_fwhm,ztfi_fwhm,ztfg_rise_hwhm,ztfr_rise_hwhm,ztfi_rise_hwhm,ztfg_fade_hwhm,ztfr_fade_hwhm,ztfi_fade_hwhm,ztfg_rise_duration,ztfg_rise_rate,ztfr_rise_duration,ztfr_rise_rate,ztfi_rise_duration,ztfi_rise_rate,ztfg_fade_duration,ztfg_fade_rate,ztfr_fade_duration,ztfr_fade_rate,ztfi_fade_duration,ztfi_fade_rate
ZTF23aaemgsd,Ia,Misc SNe,0.023,13.501326390388266,-18.64876367843692,11.848102750748888,-18.88366767866624,14.052400936934728,-18.53531131984964,0.2198741480317814,-0.11547076909824128,0.237845342522359,-0.38225197811187783,-0.11218698421818729,-0.3237736619859426,25.48719777777377,21.35413867867532,27.829264600596222,11.6644112352334,10.011187595594022,11.894025629627759,13.822786542540369,11.342951083081298,15.935238970968463,13.501326390388266,-0.08280834634974045,11.848102750748888,-0.08689492400228777,14.052400936934728,-0.07228469665700515,1.974683791791481,0.012862071175648115,1.974683791791481,0.010324645717705415,1.974683791791481,0.014531468428303166
ZTF23aaeozpp,FBOT,Other,0.24,2.2555263783480672,-21.643075795683085,2.6744098486127084,-21.2597763421954,2.6260771405052497,-20.86277250197421,-0.3966479235045952,-0.785997340290205,-0.3654508227520772,-0.39711413612569046,-0.7661489150457861,-0.3968383808233753,5.622705043167682,5.985200353973621,6.234919345862157,2.2555263783480672,2.6744098486127084,2.6260771405052497,3.3671786648196145,3.3107905053609126,3.6088422053569076,2.2555263783480672,-0.22433161506924212,2.6744098486127084,-0.19153593254995024,2.6260771405052497,-0.15409531298546922,1.9977519351082877,0.1503148670546369,1.9977519351082882,0.14403980032160174,1.9977519351082877,0.10926001939319208
ZTF23aaikakr,Cataclysmic,Galactic,0.0,0.0,15.72712135742488,0.0,15.883055010138008,,,-0.15593365271312898,,-0.15593365271312898,,,,6.652675585586342,3.4741750280284234,,,,,3.326337792793171,1.7370875140142117,,,,,,,,1.9958026756759024,0.22325541282866726,1.9958026756759024,0.41832321236716413,,
ZTF23aajadma,Cataclysmic,Galactic,0.0,0.0,17.00885334363547,0.0,16.810927394634547,0.0,16.731514965820246,0.19792594900092197,0.27733837781522297,0.19792594900092197,0.079412428814301,0.27733837781522297,0.079412428814301,2.9016308682813152,2.7015183946067416,2.601462157769455,,,,1.4508154341406576,1.3507591973033708,1.3007310788847275,,,,,,,1.9510966183270912,0.6017126311272197,1.9510966183270912,0.6569707704176457,1.9510966183270912,0.6836966433269092
ZTF23aaoohpy,Afterglow,Afterglow,1.027,0.244033691428557,-24.708485680786,0.1814055759291928,-24.958451749207427,,,0.24144481135700602,,0.257451889982395,,,,0.9890923068520274,0.907027879645964,,0.244033691428557,0.1814055759291928,,0.7450586154234704,0.7256223037167712,,0.244033691428557,-0.448186728494887,0.1814055759291928,-0.46442456831110146,,,0.8346816082932502,1.0792206109056681,0.8973097237926144,1.172813506609187,,
ZTF23aarlxdf,Novae,Galactic,0.0,0.0,16.58775135643392,0.0,16.8121939912648,0.0,17.296573736973933,-0.22444263483087923,-0.7088223805400133,-0.22444263483087923,-0.4843797457091341,-0.7088223805400133,-0.4843797457091341,5.063535919910794,6.826159183170881,8.428543967952777,,,,2.531767959955397,3.4130795915854404,4.2142719839763885,,,,,,,1.986957133129552,0.22782299532064673,1.986957133129552,0.1495754545280443,1.986957133129552,0.1039007752378506
ZTF23aaxeacr,Afterglow,Afterglow,0.36,0.0,-22.36061343427394,0.0,-22.59690752942157,,,0.2362940951476311,,0.2362940951476311,,,,0.340532399713993,0.340532399713993,,,,,0.1702661998569965,0.1702661998569965,,,,,,,,0.1702661998569965,1.9551793647415692,0.1702661998569965,2.4555532437013716,,
ZTF23aaxzvrr,Novae,Galactic,0.0,0.0,17.242454783311167,0.0,17.137527306514244,0.0,17.216647820853733,0.10492747679692371,0.02580696245743397,0.10492747679692371,-0.07912051433948974,0.02580696245743397,-0.07912051433948974,2.8484373995698657,3.018131542522964,3.0746962568406633,,,,1.4242186997849329,1.509065771261482,1.5373481284203316,,,,,,,1.9999666848043736,0.69435391150374,1.9999666848043736,0.5553768615983906,1.9999666848043736,0.5759455232137836
ZTF23abgsmsg,Novae,Galactic,0.0,2.1057219616611964,17.53168663113383,2.203662518017531,17.55511429808296,2.350573352552033,17.68844002981327,-0.02584727563661815,-0.16856075483645583,-0.01872525908145306,-0.1372205613484354,-0.13042161460286295,-0.12619975650322957,2.8402761343337066,3.4279194724717152,4.211443923322393,1.3711677889886862,1.4691083453450209,1.6649894580576903,1.4691083453450204,1.9588111271266944,2.5464544652647025,2.1057219616611964,-0.9279025620881638,2.203662518017531,-0.8525742957376374,2.350573352552033,-0.6790099388608763,1.9588111271266944,0.6182668031128135,1.9588111271266944,0.3802465995072619,1.9588111271266953,0.25833979245045485
ZTF23abjwgre,IIP,Misc SNe,0.0231,8.959310245876376,-16.030097427131512,9.991658751574064,-16.152497402598385,9.991658751574064,-16.128895028082777,0.08686660360979204,0.07319136741195109,0.12490169499017867,-0.023602374515608204,0.10129932047457046,-0.023602374515608204,9.991658751574064,18.582273102558407,19.98331750314813,8.959310245876376,9.291136551279203,9.991658751574064,1.0323485056976889,,,8.959310245876376,-0.03746479005724999,9.991658751574064,-0.08716352846829882,9.991658751574064,-0.06343812654566017,,,,,,
ZTF23abnpdod,Cataclysmic,Galactic,0.0,2.001439867871212,14.101237338542475,1.951403871174432,14.258993490696795,1.901367874477652,14.533615018837033,-0.15875421394217604,-0.4350164701141086,-0.15624275053150427,-0.27502820635657343,-0.4267345451244964,-0.2733326761804289,3.9028077423488643,3.5525557654714013,4.002879735742425,1.300935914116288,1.300935914116288,1.401007907509849,2.6018718282325763,2.2516198513551133,2.6018718282325763,2.001439867871212,-0.8626725609465796,1.951403871174432,-0.847989777108343,1.901367874477652,-0.7091173181385263,1.9514038711744317,0.3020441043823925,1.951403871174432,0.34953940295927366,1.9514038711744317,0.3153789446437786
ZTF23abobwsd,IIb,IIb,0.024,0.0,-17.10856798250876,0.0,-17.18030376859887,0.0,-17.100538337575394,0.07173578609010889,-0.008029644933365887,0.07173578609010889,-0.07976543102347478,-0.008029644933365887,-0.07976543102347478,12.696471327289313,15.91659086681921,15.91659086681921,,,,6.348235663644656,7.958295433409605,7.958295433409605,,,,,,,1.9780734314255088,0.11216023939918779,1.9780734314255088,0.06199770778105812,1.9780734314255088,0.019843995864915802
ZTF23absbqun,Ib,Misc SNe,0.0101,1.8534657217420496,-14.3549631765136,1.846337007427657,-15.07123328512959,,,0.7162661893956219,,0.7162821796645744,,,,4.220198874120359,5.118416877733814,,1.8534657217420496,1.846337007427657,,2.3667331523783095,3.2720798703061575,,1.8534657217420496,-0.2135145257956833,1.846337007427657,-0.09596687114406854,,,1.9960400080298992,0.2704862222637991,1.9960400080299,0.14405424473227843,,
ZTF23abtycgb,II,Misc SNe,0.020127,0.0,-15.654520317313168,0.0,-15.70083906695221,,,0.04631874963904181,,0.04631874963904181,,,,2.1725780208333134,3.504158098118247,,,,,1.0862890104166567,1.7520790490591236,,,,,,,,1.9973701159274009,0.6104363994815073,1.9973701159274009,0.4242190734756157,,
ZTF24aascytf,II,Misc SNe,0.038,0.931518604198622,-17.437112269316344,1.2694224116040045,-17.11711624933228,1.5890611483388255,-16.796360946762864,-0.3677619575708988,-0.7696775746021629,-0.24711209008252766,-0.35102133338257957,-0.4418546095136975,-0.2799779314420441,2.438386934519922,3.059399337319003,3.9909179415176252,0.931518604198622,1.2694224116040045,1.5890611483388255,1.5068683303213,1.7899769257149984,2.4018567931787995,0.931518604198622,-0.44203942853327755,1.2694224116040045,-0.4918665164733951,1.5890611483388255,-0.4531882790963701,1.990892703091172,0.6220089164230908,1.9908927030911718,0.44101591875224555,1.9908927030911718,0.2863264623700747
ZTF24abvevzs,IIb,IIb,0.035,1.7235685873989228,-17.667007488358788,1.699120806017378,-17.568484400106968,,,-0.0991239275712239,,-0.09770041054506962,,,,2.0780614174313263,2.236971996411368,,1.142933779587229,1.0879262714787528,,0.9351276378440974,1.1490457249326154,,1.7235685873989228,-0.9612371968933469,1.699120806017378,-1.1542535078511496,,,1.998606127941304,0.4979193614558872,1.9986061279413039,0.4086969066597454,,
