mjd,flux_ztfg,flux_ztfr,flux_error_ztfg,flux_error_ztfr,type,obj_id,flux_ztfi,flux_error_ztfi
30.628370500070915,39.88540734585124,27.165983949617953,23.56215760052868,23.445296430630876,Ibn,ZTF19aapfmki,,
30.950774400071662,39.249813704887686,26.648871112453353,19.059537426100757,18.85054489112934,Ibn,ZTF19aapfmki,,
31.27317830007241,38.61388331858144,26.151139756786762,13.81833815863037,13.563113134086278,Ibn,ZTF19aapfmki,,
31.595582200073157,37.95576803930613,25.67157961945186,8.094569683621225,7.931792837384725,Ibn,ZTF19aapfmki,,
31.917986100073904,37.250920356760375,25.212610924465782,4.1527903001342885,4.720584869563174,Ibn,ZTF19aapfmki,,
0.0,-664.2699099126257,278.5181996511892,316.24449043197427,14.035213423287546,Ib,ZTF19aatesgp,1515.1523693736672,193.12076461590684
0.7769511080807959,-494.9776000722777,579.4197735323323,288.3941410315058,39.60776962941493,Ib,ZTF19aatesgp,1752.6213096432912,149.6102345443214
1.5539022161615919,-328.27133153206523,891.0752011685108,259.69096034732115,58.831257808673676,Ib,ZTF19aatesgp,1977.740361690856,105.42905930958233
2.330853324242388,-170.54208045179985,1188.4074384831401,229.22061597177637,62.379854772134884,Ib,ZTF19aatesgp,2180.345027858988,64.42931018455445
3.1078044323231837,-27.79934424874955,1446.767914754455,196.2935580115682,53.939851114959204,Ib,ZTF19aatesgp,2350.1043347201485,50.42495487448326
3.8847555404039795,95.24362032266072,1641.7910980879678,160.5750267701023,46.263642730018056,Ib,ZTF19aatesgp,2479.7820274189944,81.15775372761468
4.661706648484776,195.94004942080937,1755.0347693985605,122.17994749922669,58.37714670070505,Ib,ZTF19aatesgp,2568.3846281854712,121.36531368993361
5.438657756565571,274.1464216737295,1794.9259394977998,81.8253941057688,77.74530953035541,Ib,ZTF19aatesgp,2617.708233154124,159.3792310093788
6.215608864646367,332.2370781413774,1777.4263395762755,41.49148791491402,91.82709757589824,Ib,ZTF19aatesgp,2631.8303377899356,193.14493452738114
6.992559972727164,374.73155535429396,1718.2041295380404,15.506819750830951,96.40719602423071,Ib,ZTF19aatesgp,2616.697698603013,222.3806043996127
7.769511080807959,406.304773854652,1632.6491251675325,33.412957667863125,90.25848520251515,Ib,ZTF19aatesgp,2579.428720745207,247.38031199987867
8.546462188888755,428.1623003766799,1535.9672033246316,40.24663059905653,74.11110641420976,Ib,ZTF19aatesgp,2527.5009238785424,268.70596670384543
9.323413296969552,440.64329821010324,1443.3553514484229,29.487901064387568,52.62437412661858,Ib,ZTF19aatesgp,2467.957111931464,287.0004266454013
10.100364405050348,443.3503783894339,1370.1857959935878,19.544198695721192,44.87281842001592,Ib,ZTF19aatesgp,2406.7327539420876,302.82037236936867
10.877315513131142,436.5984915098161,1325.41480244969,46.55148069184984,65.45291059534749,Ib,ZTF19aatesgp,2348.1928437839088,316.51942115480966
11.654266621211939,423.99279538501287,1304.2547407327802,75.2126474579047,90.3217221095328,Ib,ZTF19aatesgp,2294.9393982813344,328.2279727616031
12.431217729292735,408.3945182530588,1300.6856490312712,96.46696352274756,108.75958013675113,Ib,ZTF19aatesgp,2247.8906463940584,337.9369214422487
13.208168837373531,391.4355675112165,1309.1466426660263,107.77097321414409,117.6901761708158,Ib,ZTF19aatesgp,2206.565115467427,345.64099685428437
13.985119945454327,373.86387050884514,1324.391110401426,107.8931841765779,116.05914485337256,Ib,ZTF19aatesgp,2169.472196783754,351.4734103822895
14.762071053535122,355.9313803179175,1341.3213936731481,96.41201950293151,103.89709238303635,Ib,ZTF19aatesgp,2134.5264583504177,355.7738395445394
15.539022161615918,337.77628288838605,1354.8189371239132,73.72927594558166,82.60961081590423,Ib,ZTF19aatesgp,2099.4386108652106,359.0597388859417
16.315973269696716,319.7697704352322,1359.5810265416658,42.051061927199875,57.52911047435817,Ib,ZTF19aatesgp,2062.060470358083,361.90440204436425
17.09292437777751,302.8004118320532,1349.9971937341325,23.1052928012959,49.300470184954015,Ib,ZTF19aatesgp,2020.6643942572846,364.7624368028724
17.869875485858305,287.3500495079352,1323.204343274323,55.86086860607873,72.85157608402992,Ib,ZTF19aatesgp,1974.131139498677,367.8148638799679
18.646826593939103,271.9104148070619,1282.2879894835496,91.09835485906532,102.95918237375535,Ib,ZTF19aatesgp,1922.0241660860556,370.9069034958738
19.423777702019898,255.3388898136036,1230.6310450172314,119.29466211794265,128.48518189942584,Ib,ZTF19aatesgp,1864.552035672743,373.6078316232316
20.200728810100696,237.18388460707502,1171.1980179400707,138.62494958632837,146.25279654387157,Ib,ZTF19aatesgp,1802.4501795090837,375.3607085118074
20.97767991818149,217.5432891320088,1106.6090455081721,148.29160439301774,155.02433499094943,Ib,ZTF19aatesgp,1736.827324025733,375.655605737468
21.754631026262285,196.91633405271568,1039.2127142630634,147.9973089453665,154.32998846465028,Ib,ZTF19aatesgp,1669.014052589897,374.16777222766154
22.531582134343083,176.06767278327607,971.1486267611035,137.84235155838968,144.188506655901,Ib,ZTF19aatesgp,1600.4324911759322,370.82963697953164
23.308533242423877,155.90972837827576,904.3961886126344,118.30932550256524,125.04233768103673,Ib,ZTF19aatesgp,1532.4900357775332,365.82777140041014
24.085484350504675,137.4020291059569,840.8101346022304,90.29412550593048,97.79818652179955,Ib,ZTF19aatesgp,1466.4919736662996,359.52774785907866
24.86243545858547,121.46501790186448,782.1459790372319,55.206079820486366,64.0835637812853,Ib,ZTF19aatesgp,1403.56748394866,352.3409087679413
25.639386566666264,108.90909501881106,730.0805697811011,15.55596689065475,28.348954443749,Ib,ZTF19aatesgp,1344.6086191184586,344.5666669187831
26.416337674747062,100.31241704247077,686.1547101916221,25.627655550479126,26.595881377115717,Ib,ZTF19aatesgp,1290.229237358406,336.2664687940885
27.193288782827857,95.31461737338395,650.1694083187031,52.354888105760594,51.41039521305683,Ib,ZTF19aatesgp,1240.7553812137921,327.226848627254
27.970239890908655,92.93476344199735,620.2796924139402,64.62472869947933,64.84647711842459,Ib,ZTF19aatesgp,1196.2549842491862,317.0289245724349
28.74719099898945,92.04617304987914,594.6070925519452,62.526217878644495,64.37527054882386,Ib,ZTF19aatesgp,1156.6024677695823,305.1789072427491
29.524142107070244,91.42919996986166,571.3424535161757,47.87510004260291,51.275158167741125,Ib,ZTF19aatesgp,1121.5587644912448,291.2204609425686
30.30109321515104,89.80967754806625,548.7783224369923,24.8590399160183,29.63103532567992,Ib,ZTF19aatesgp,1090.8374305600155,274.7752745791061
31.078044323231836,85.87631051809876,525.3463434451987,8.264655548754344,14.697863696371883,Ib,ZTF19aatesgp,1064.1293395521934,255.5188730668889
31.854995431312634,80.66763498564251,503.588930573329,7.189804084742356,17.447291730627192,Ib,ZTF19aatesgp,1041.0784046791596,233.14312944391716
32.63194653939343,78.61520799093705,492.46920174486877,8.382218452576197,17.38202881021554,Ib,ZTF19aatesgp,1021.2368587004894,207.35458704987545
33.40889764747423,73.55675937781052,486.6435018170596,8.874860544131147,14.584958334139696,Ib,ZTF19aatesgp,1004.0544372485238,177.92488949164016
34.18584875555502,70.63124773508753,476.1583718589536,6.465710859657119,13.208267082659356,Ib,ZTF19aatesgp,988.935604903294,144.79039521936164
34.962799863635816,74.77165444650745,459.5936243283504,6.600946479985399,16.201298863832736,Ib,ZTF19aatesgp,975.3393927152429,108.22562267252644
35.73975097171661,75.45490737867658,442.1480003510951,7.313998342542121,15.484690599799151,Ib,ZTF19aatesgp,962.8531230900408,69.27840367872349
36.51670207979741,73.11188551472151,416.6242057276395,20.73663458050784,14.602915554233864,Ib,ZTF19aatesgp,951.1807726464976,32.377514123461026
37.293653187878206,69.59028321727965,392.96091574776074,39.01567645829759,21.96257065989003,Ib,ZTF19aatesgp,940.0552922420538,28.661833759084214
38.070604295959,65.91547311518661,379.68146732157766,45.29960190206315,33.966291737778825,Ib,ZTF19aatesgp,929.5726225504113,49.501330299874915
38.847555404039795,62.897781487044995,373.62368418816914,36.428916208198245,33.019765350445844,Ib,ZTF19aatesgp,920.0465577829818,58.33583323952126
39.62450651212059,61.09261426741432,371.4246744203483,13.709803419855927,18.54202212088638,Ib,ZTF19aatesgp,911.4417515517343,51.63924780237524
40.40145762020139,60.79443509756675,370.02641299671814,20.76164669331524,23.437089678455806,Ib,ZTF19aatesgp,903.3839909452727,31.50651108999034
41.178408728282186,61.68529995014251,367.68526175148145,41.84041800453847,42.31849531653126,Ib,ZTF19aatesgp,895.2568243351561,24.31306958249116
41.95535983636298,63.05202316678333,363.70425677091407,48.694203375006914,49.54455350913901,Ib,ZTF19aatesgp,886.6401295957985,55.91340740438498
42.732310944443775,64.17660226624866,357.5776564505941,40.23702456002562,42.603108252086834,Ib,ZTF19aatesgp,877.6239307005017,88.33610192223139
43.50926205252457,64.38139569517807,348.97260347293195,19.389074231412273,24.92150919367,Ib,ZTF19aatesgp,868.3345044562302,114.92921668474224
44.28621316060537,63.0596638655843,337.75070972349204,18.0817439979471,21.623663948823772,Ib,ZTF19aatesgp,858.8916089186023,133.9813389504692
45.063164268686165,60.1757826240937,324.37353886300843,34.09726130407931,34.04805477423403,Ib,ZTF19aatesgp,849.3895488310372,144.6567588288745
45.84011537676696,56.24157873276272,309.9808106852943,33.56900415948772,32.84712609621714,Ib,ZTF19aatesgp,839.8509089867803,146.48895150958325
46.617066484847754,51.738198164217465,295.9633357843122,16.306871934943125,17.858361601107063,Ib,ZTF19aatesgp,830.1609469640534,139.2286173025443
47.39401759292855,47.05707854647335,283.8553359919242,27.43284060539767,21.364435333689762,Ib,ZTF19aatesgp,819.9963859359923,122.79015116412968
48.17096870100935,42.65272275701864,273.8063024510484,61.09119206709619,35.434780152142274,Ib,ZTF19aatesgp,808.7650435840842,97.29859982510308
48.947919809090145,38.95440171539667,264.9816239089778,91.16051056059169,34.55093333407018,Ib,ZTF19aatesgp,795.5683133646708,63.49746079873993
49.72487091717094,36.22759728899837,256.8730805321684,114.52698584780325,20.624768905695127,Ib,ZTF19aatesgp,779.1887533661102,27.303037193181357
50.501822025251734,34.58788984516286,249.30876576025548,129.7586881128408,29.70915208651102,Ib,ZTF19aatesgp,758.2844132875689,41.576584964843875
51.27877313333253,34.02516219698373,241.8505448769065,136.08103754981124,55.004335380093394,Ib,ZTF19aatesgp,733.226027189754,84.50418560735393
52.05572424141333,34.428161260308116,234.00847303025148,133.14649899811673,73.3363176658333,Ib,ZTF19aatesgp,705.3401291557602,125.54377285211588
52.832675349494124,35.60346515254423,225.63952329682434,120.98772876440981,80.71510727527355,Ib,ZTF19aatesgp,675.7507486081013,162.35555298278445
53.60962645757492,37.28437638870673,216.90733231615013,100.0757004023602,76.04692215419868,Ib,ZTF19aatesgp,645.3926171944549,194.67600349878683
54.38657756565571,39.1276831127725,208.23712596354744,71.45821063221877,59.748794133452726,Ib,ZTF19aatesgp,615.0278972620872,222.75543486197134
55.16352867373651,40.700022316723334,200.28133683153283,37.03256830291305,33.989897110587336,Ib,ZTF19aatesgp,585.2501889704508,247.05105764662304
55.94047978181731,41.459921480760386,193.89621904044907,5.059306207446367,11.91454987754379,Ib,ZTF19aatesgp,556.4820380251476,268.07111924713195
56.717430889898104,40.988493404493056,189.66697133171692,29.640191821539837,29.962325883315724,Ib,ZTF19aatesgp,528.976463916475,286.2986166075855
57.4943819979789,39.65254586838637,186.81119706205573,38.57915089893409,37.125403682090116,Ib,ZTF19aatesgp,502.8327528494956,302.18329784754235
58.27133310605969,37.93294878670349,184.35742806343842,27.088698652939893,26.21775471642636,Ib,ZTF19aatesgp,478.03034996906354,316.15729643728145
59.04828421414049,36.251773296971805,181.42675727188544,7.922266426919751,14.245623373136407,Ib,ZTF19aatesgp,454.47527668805196,328.6204441787186
59.82523532222129,34.88311069556585,177.46661540513742,47.53343462314315,42.41141670565249,Ib,ZTF19aatesgp,432.0472043733462,339.8877868365885
60.60218643030208,33.76755845527441,172.60335253055382,90.12105816702245,68.79530059219782,Ib,ZTF19aatesgp,410.63580858140995,350.14977228601475
61.37913753838288,32.81862286514661,167.06463099146276,131.81144973283492,85.81131540734167,Ib,ZTF19aatesgp,390.1608490380677,359.50005866300165
62.15608864646367,31.985106674419512,161.07390325583765,171.38634683489522,91.07349860663913,Ib,ZTF19aatesgp,370.5770861204546,368.03151642145065
62.93303975454447,31.247201182975914,154.84726442520332,208.34475933946106,83.38973005435541,Ib,ZTF19aatesgp,351.8689760180496,375.9434743071337
63.70999086262527,30.60783862516473,148.59375909141636,242.64214976000534,62.50778373819891,Ib,ZTF19aatesgp,334.04045602683436,383.58984852093755
64.48694197070606,30.08263275421632,142.51727681631564,274.48677351333794,30.158905522987553,Ib,ZTF19aatesgp,317.10370614725434,391.4293582398072
65.26389307878686,29.690666457112457,136.8161255618852,304.1535946449354,25.583868176411674,Ib,ZTF19aatesgp,301.0692875122677,399.89147840508423
66.04084418686766,29.447509557421654,131.58619213147904,331.83681826867524,69.22382824005705,Ib,ZTF19aatesgp,285.9390749258073,409.2185198876745
66.81779529494845,29.36109837281947,126.79591592875659,357.56819139004205,112.58874746043409,Ib,ZTF19aatesgp,271.70261324214334,419.3591505154145
67.59474640302925,29.430360174457746,122.40677840137687,381.20937218754864,151.65621718847544,Ib,ZTF19aatesgp,258.3366589688976,429.9593827956484
68.37169751111004,29.64586204355328,118.3815163808631,402.50201573773825,184.91566482328784,Ib,ZTF19aatesgp,245.80693324179083,440.4442813515113
69.14864861919084,29.99153103698154,114.6840490845716,421.14651589499545,211.33868755811116,Ib,ZTF19aatesgp,234.0708722149684,450.1467190158292
69.92559972727163,30.446642852399236,111.2793361509157,436.8836666906224,230.15694944169275,Ib,ZTF19aatesgp,223.0804242137292,458.4372447671645
70.70255083535243,30.987606191998566,108.13319370258796,449.564835100577,240.78681062052965,Ib,ZTF19aatesgp,212.78439942963632,464.8288699163148
71.47950194343322,31.58937224039255,105.21208616318108,459.20637528539453,242.78973448752777,Ib,ZTF19aatesgp,203.13024939291245,469.05109255686375
72.25645305151401,32.226486256637145,102.48290472532972,466.02891951450056,235.84822245782132,Ib,ZTF19aatesgp,194.0653553567563,471.09811715933125
73.03340415959482,32.87388127571285,99.91273871062913,470.4820866049547,219.75137572117066,Ib,ZTF19aatesgp,185.53797701181247,471.257089315919
73.81035526767562,33.5075321553677,97.46864302364429,473.2517790402328,194.38868235261197,Ib,ZTF19aatesgp,177.49801741528972,470.1170012571342
74.58730637575641,34.10507170397068,95.11740297761207,475.24261841474646,159.75534948566923,Ib,ZTF19aatesgp,169.89773443539525,468.5512281767975
75.3642574838372,34.64643102143782,92.82529657708346,477.5250107195011,115.99148024261588,Ib,ZTF19aatesgp,162.69248321393206,467.6601161184007
76.141208591918,35.11450468736348,90.55785361519338,481.23906746807387,63.65502053406828,Ib,ZTF19aatesgp,155.84150244802095,468.6604242461833
76.9181596999988,35.49576531052753,88.2796105071393,487.46013627402385,14.995031147639823,Ib,ZTF19aatesgp,149.3086607317,472.72265993006215
0.0,165.59135141498632,146.72507737681212,13.361746886428314,10.933404294900333,II,ZTF19abacxod,136.3752879941685,10.174939037408445
0.6354339696993732,152.42706083240137,138.89907223834712,9.639472489978134,7.458223759717435,II,ZTF19abacxod,131.50188568974204,10.683880760039031
1.2708679393987463,137.1244586339251,131.82059261202062,7.839758998976945,7.140270906770605,II,ZTF19abacxod,126.73561811349998,12.60148668633365
1.9063019090981195,120.2787077850287,125.88930863805581,7.641903202635065,9.405330453742486,II,ZTF19abacxod,122.3497430166558,14.379822280168735
2.5417358787974926,103.54768609570124,121.36715751015231,7.369483244163191,11.748721229570073,II,ZTF19abacxod,118.58613612778936,15.409985830883162
3.177169848496866,88.63345122501073,118.53596529752303,6.385277498854169,13.303037195646489,II,ZTF19abacxod,115.65555518312567,15.516333027215712
3.812603818196239,77.22839545261832,117.65146293609132,5.494769751122891,13.86353852676111,II,ZTF19abacxod,113.74089410010208,14.71718141170816
4.448037787895612,70.83599107756663,118.88935167645718,6.836911288143098,13.42190865267089,II,ZTF19abacxod,113.00307529473935,13.177558155507873
5.083471757594985,69.40459112730514,122.30252693147168,9.741906733284855,12.06687408181543,II,ZTF19abacxod,113.5892605127126,11.268590399482841
5.718905727294358,72.16086683338199,127.79540440611754,12.751253865518825,10.000206848312702,II,ZTF19abacxod,115.64306626981806,9.728416728297537
6.354339696993732,78.36878454671046,135.11602622619716,15.323479362347761,7.6887221385070275,II,ZTF19abacxod,119.30044863603916,9.566883213932114
6.989773666693105,87.33769693984686,143.86224637937835,17.241510767222017,6.308063347796976,II,ZTF19abacxod,124.52974562660086,10.494627435328391
7.625207636392478,98.4228083276314,153.63241120402608,18.403117767367593,7.031507189445563,II,ZTF19abacxod,131.2037923503899,11.481530880304303
8.260641606091852,111.02176248451428,164.4180901889905,18.76343786583482,8.407707262923399,II,ZTF19abacxod,139.22421617479392,12.015231791726777
8.896075575791224,124.56744741891407,176.2338946612856,18.31914722507813,9.320136040853502,II,ZTF19abacxod,148.52268056129765,12.04612210048996
9.531509545490596,138.5185797601946,189.0173056417575,17.10937820773108,9.606569881283058,II,ZTF19abacxod,159.05713266699172,11.875435582879051
10.16694351518997,152.35064352303425,202.64333237902383,15.229978636099114,9.56754084694356,II,ZTF19abacxod,170.80388080529895,12.06862999318059
10.802377484889345,165.54965111114757,216.74956191035756,12.87020695383246,9.416992973586828,II,ZTF19abacxod,183.544296836929,12.809773339775207
11.437811454588717,177.60987320434697,230.64448730890047,10.400269021834582,9.06123371972347,II,ZTF19abacxod,196.7705893576051,13.633546127617123
12.073245424288089,188.03528969172328,243.60378271571994,8.53200333945448,8.715925572575983,II,ZTF19abacxod,209.97954393328405,14.201925377950227
12.708679393987463,196.48500787060198,255.11463788163394,7.925635867751717,8.773423190904268,II,ZTF19abacxod,222.70123343925786,14.423484319638499
13.344113363686837,202.97810932337472,265.3415170330794,8.337163903362873,9.185532801382095,II,ZTF19abacxod,234.50002983347167,14.434922401785709
13.97954733338621,207.775007533108,274.4303111001119,9.117426172792388,9.616415969422832,II,ZTF19abacxod,244.97101361636498,14.56346615488089
14.614981303085582,211.28835906160373,282.42796252184974,9.854342800783652,9.839488032035526,II,ZTF19abacxod,253.84773392169916,15.067508304451337
15.250415272784956,213.93500200511426,289.3978479177757,10.696940504892346,10.021615999988697,II,ZTF19abacxod,261.2532341630665,15.708247487371116
15.88584924248433,215.8511222606403,295.3444964953179,11.605580260141126,10.306172945212202,II,ZTF19abacxod,267.39828953674373,16.246471851403683
16.521283212183704,216.84430004368653,300.20281042051704,12.165638725355794,10.65746337485443,II,ZTF19abacxod,272.50525138404,16.634919183161045
17.156717181883074,216.71289803341494,303.913996651357,12.156605625004154,10.902574595035547,II,ZTF19abacxod,276.8106569352848,17.03905466699802
17.79215115158245,215.26699359809334,306.3960299301498,11.608301147722072,11.047144085312743,II,ZTF19abacxod,280.5701734699177,17.812546038339995
18.427585121281822,212.33120111592268,307.5379531115427,10.83487662638179,11.349894807750308,II,ZTF19abacxod,284.0253480373917,19.33260154842184
19.063019090981193,207.74794785599806,307.2987975103748,10.457918643308805,11.880310135642171,II,ZTF19abacxod,287.1350801711427,21.48591587755858
19.698453060680567,201.46896050684222,305.71158355914247,10.821398591803643,12.477874181832412,II,ZTF19abacxod,289.74156639834973,23.94251796808444
20.33388703037994,193.67400850121726,302.90299014982975,11.34142147135298,12.796261427647487,II,ZTF19abacxod,291.7194305671179,26.45420698737464
20.969321000079315,184.59721920671927,298.9836713364858,11.539590549999211,12.634784047437531,II,ZTF19abacxod,292.975870498008,28.865874549187247
21.60475496977869,174.50229828951365,294.0296614650424,11.281305703544298,12.001505549914722,II,ZTF19abacxod,293.4499999904066,31.09332252690273
22.24018893947806,163.6871855878245,288.0804374352531,10.708246862712366,11.09830037031834,II,ZTF19abacxod,293.113257923995,33.10001732372171
22.875622909177434,152.4439292121043,281.09607293781096,9.934380665293634,10.116286608532652,II,ZTF19abacxod,291.97105667083076,34.87930024252149
23.511056878876808,141.02697896018867,272.9854063641568,8.859009861628607,9.134304467303053,II,ZTF19abacxod,290.0647387255751,36.441874466305926
24.146490848576178,129.7344418882011,263.91039098305055,7.630348796294259,8.220636537590906,II,ZTF19abacxod,287.4720497509794,37.80748097564326
24.781924818275552,119.0250343822994,254.18490324727645,6.546316111742674,7.486089928540263,II,ZTF19abacxod,284.3042549495325,38.999772639820236
25.417358787974926,109.52646455749414,244.2174499017906,5.962675699946359,7.058615420471059,II,ZTF19abacxod,280.698813334458,40.043575157294846
26.0527927576743,101.10996738401786,234.41623290079508,6.0264883354471825,6.909076543979712,II,ZTF19abacxod,276.807756878295,40.96384846711189
26.688226727373674,93.46499286396124,225.2009515784448,6.484809228456853,6.902523103892117,II,ZTF19abacxod,272.78307533513555,41.785595474567636
27.323660697073045,87.13311197878465,217.05207338821901,6.747626498296953,6.78490161171222,II,ZTF19abacxod,268.7612338450873,42.53371445043379
27.95909466677242,82.3141837871417,210.29550502671384,6.435055105386258,6.658740795644356,II,ZTF19abacxod,264.84936715656295,43.23168230991896
28.594528636471793,78.85437137755025,205.03458607171638,5.573011593523956,7.0740434240984555,II,ZTF19abacxod,261.1155175748296,43.898446340763826
29.229962606171163,76.57944447961859,201.05432670101231,4.943482669062806,8.528710409187191,II,ZTF19abacxod,257.5843465821574,44.544102967871005
29.865396575870538,75.17055856052866,198.07775624265287,4.85404842440975,10.90025288119951,II,ZTF19abacxod,254.2382999749342,45.166265335089285
30.50083054556991,74.21662355440435,195.87955214047543,4.933605474643768,13.393426270190947,II,ZTF19abacxod,251.02294441157574,45.74944430677568
31.136264515269286,73.67080666877246,194.2216578185578,4.985236927116315,15.527329885417837,II,ZTF19abacxod,247.8547449191683,46.2687223578706
31.77169848496866,73.40734472399208,192.85370472578825,5.442099878211041,17.060312160344804,II,ZTF19abacxod,244.62995142848717,46.69706705595279
32.40713245466803,72.9202580118831,191.5178814621927,6.959910862335651,17.871760842331117,II,ZTF19abacxod,241.23402905807507,47.01409619633553
33.04256642436741,71.98817902911401,189.95200120693312,8.995321001044513,17.91240271011715,II,ZTF19abacxod,237.5516854155469,47.21376751245383
33.67800039406678,70.59066800183109,187.89025529000628,10.652724971111951,17.188604098750456,II,ZTF19abacxod,233.4777430228396,47.309113794625375
34.31343436376615,68.74306490089202,185.06132230640515,11.533316913972751,15.767715746027056,II,ZTF19abacxod,228.92877872304302,47.33313062911917
34.948868333465526,66.50426024672925,181.183965209372,11.506017176544932,13.80653259209646,II,ZTF19abacxod,223.85458876654752,47.33585701261022
35.5843023031649,63.98423444752302,175.96076294006116,10.62335639318984,11.619336658576758,II,ZTF19abacxod,218.24733078997428,47.37852911900576
36.21973627286427,61.347058066495265,169.09641645782813,9.147355322121232,9.789626781487936,II,ZTF19abacxod,212.14531442753082,47.52639549428512
36.855170242563645,58.807588290053445,161.04819821739534,7.674652810547183,8.932906138434593,II,ZTF19abacxod,205.6289372696865,47.84204616608831
37.490604212263015,56.58033251624602,153.01128274002735,7.002748277095958,9.376302285961412,II,ZTF19abacxod,198.8087419552112,48.380541307063424
38.126038181962386,54.63182996114233,145.36730078858272,6.867684559244582,10.733661898379234,II,ZTF19abacxod,191.8088694998337,49.18634365559682
38.76147215166176,52.82935246576267,138.1722983467307,7.366731138645701,12.804719826086352,II,ZTF19abacxod,184.75095340212874,50.29096004785718
39.396906121361134,51.05048971421297,131.4642377322948,9.654196236611934,15.824308660580927,II,ZTF19abacxod,177.74248114430452,51.71030463643566
40.03234009106051,49.27739734413058,125.23849264035107,13.550292333328303,19.65666612586771,II,ZTF19abacxod,170.87096735844625,53.44209114949767
40.66777406075988,47.54971901840304,119.46734976282437,18.19811811457264,23.963033423669156,II,ZTF19abacxod,164.20298341251237,55.46472945391611
41.30320803045925,45.897029784987126,114.12211114398997,23.160535084953082,28.51516991780636,II,ZTF19abacxod,157.78616762355546,57.73898924313033
41.93864200015863,44.33930611569076,109.17529112171815,28.216271727315917,33.163425255453156,II,ZTF19abacxod,151.65251250288566,60.21232679703373
42.574075969858,42.888870984125106,104.6015126783609,33.23361045979279,37.80314634392951,II,ZTF19abacxod,145.8218137324193,62.82454407985166
43.20950993955738,41.55228545870091,100.37771056152974,38.122821023976094,42.35564918429521,II,ZTF19abacxod,140.30472139905214,65.51321040150275
43.84494390925675,40.331945163344926,96.48298268189046,42.81717678329456,46.75848418756348,II,ZTF19abacxod,135.10520547123974,68.21783441558803
44.48037787895612,39.22732449528917,92.89831199834634,47.26439073243904,50.960425228914104,II,ZTF19abacxod,130.22244403372542,70.88250042575568
45.1158118486555,38.235899557088715,89.60627532454419,51.42222757926669,54.91871330627289,II,ZTF19abacxod,125.65222251880436,73.45716991681599
45.75124581835487,37.35381097930622,86.59078688348609,55.25595967112554,58.59736583491254,II,ZTF19abacxod,121.3879491166399,75.89803375787858
46.38667978805424,36.57632942178452,83.83688830400433,58.73671756699616,61.966005488649444,II,ZTF19abacxod,117.42138119747369,78.16728903733627
47.022113757753615,35.898176998799954,81.33058118068038,61.8403196841906,64.99896383661384,II,ZTF19abacxod,113.74313889374707,80.23262421442786
47.657547727452986,35.31374590539804,79.05869345113479,64.54638654103766,67.67455080088877,II,ZTF19abacxod,110.34306341897786,82.06659826390563
48.292981697152356,34.81724473686518,77.00877066160774,66.83764208233299,69.97444028058331,II,ZTF19abacxod,107.21046218668607,83.64602228713852
48.928415666851734,34.40279444630528,75.16898461104824,68.69934932038049,71.88314752291076,II,ZTF19abacxod,104.33427081772925,84.95140040501592
49.563849636551105,34.06448954924326,73.52805352113887,70.11884931518688,73.38758435788833,II,ZTF19abacxod,101.70315325493902,85.96645607473516
50.19928360625048,33.79643567472385,72.07516926958215,71.08518384165379,74.47668283958501,II,ZTF19abacxod,99.30555478421957,86.67775394104395
50.83471757594985,33.59277145091153,70.79992821725341,71.58878848325297,75.14107983389438,II,ZTF19abacxod,97.12971817894436,87.07442067700757
51.47015154564922,33.44768063890922,69.69226276557254,71.62124689266294,75.37285617439001,II,ZTF19abacxod,95.16366995214821,87.14796740999823
52.1055855153486,33.355399124667315,68.74237103871269,71.17509979618396,75.16532476431583,II,ZTF19abacxod,93.39518146390571,86.89221915506064
52.74101948504797,33.31022066707828,67.94064202394429,70.24370464073519,74.51286265430859,II,ZTF19abacxod,91.81170815294547,86.30336215628107
53.37645345474735,33.30650507834878,67.277573120498,68.82114401513213,73.41078277086677,II,ZTF19abacxod,90.40030930715943,85.38012786650181
54.01188742444672,33.338692743367915,66.74367630391953,66.90218352185282,71.85524171582531,II,ZTF19abacxod,89.14755051250359,84.12414265290347
54.64732139414609,33.401330090817396,66.32936792897783,64.48228318527316,69.84318112231492,II,ZTF19abacxod,88.0393912645252,82.54048564142757
55.28275536384547,33.48911189195394,66.0248354481621,61.55767173370242,67.37230193715264,II,ZTF19abacxod,87.06106132033767,80.63851384679361
55.91818933354484,33.596948225006145,65.81987186130323,58.12550214711465,64.44107482158925,II,ZTF19abacxod,86.19693143360689,78.43303382165804
56.55362330324421,33.72006680107427,65.70366538723727,54.18412402545,61.048798122405074,II,ZTF19abacxod,85.43038747048104,75.94592088595265
57.189057272943586,33.854165326505495,65.66452762147935,49.73354386505143,57.195733240219326,II,ZTF19abacxod,84.74372194834405,73.20830511743164
57.82449124264296,33.99563384458827,65.68953861262912,44.7762250456866,52.88338900782707,II,ZTF19abacxod,84.1180641735723,70.26344374063784
58.45992521234233,34.14187345395135,65.76408292935412,39.318583406621585,48.11512464081129,II,ZTF19abacxod,83.53337957217536,67.1703510298801
59.095359182041705,34.29174462641902,65.87124942960963,33.374122781836775,42.897481921062166,II,ZTF19abacxod,82.96857999939493,64.0080961942787
59.730793151741075,34.44618323068687,65.99107374485732,26.971165123303926,37.24329849415022,II,ZTF19abacxod,82.40179758600641,60.8802956414759
