obj_id,type,redshift,mjd,mag,magerr,filter,mjd_0,t,absmag
ZTF20acgigfo,Novae,0.00017,59127.33039350016,17.002300262451172,0.07609400153160097,ztfr,59124.28835650021,3.0420369999483228,-2.3826708519482658
ZTF20acgigfo,Novae,0.00017,59127.33039350016,17.002300262451172,0.07609400153160097,ztfr,59124.28835650021,3.0420369999483228,-2.3826708519482658
ZTF20acgigfo,Novae,0.00017,59129.23664350016,18.1825008392334,0.05254599824547768,ztfr,59124.28835650021,4.948286999948323,-1.2024702751660392
ZTF20acgigfo,Novae,0.00017,59129.23664350016,18.1825008392334,0.05254599824547768,ztfr,59124.28835650021,4.948286999948323,-1.2024702751660392
ZTF20acgigfo,Novae,0.00017,59134.261701399926,19.028099060058594,0.08014799654483795,ztfg,59124.28835650021,9.973344899713993,-0.3568720543408439
ZTF20acgigfo,Novae,0.00017,59134.261701399926,19.028099060058594,0.08014799654483795,ztfg,59124.28835650021,9.973344899713993,-0.3568720543408439
ZTF20acgigfo,Novae,0.00017,59134.30556710018,18.365999221801758,0.05720899999141694,ztfr,59124.28835650021,10.017210599966347,-1.0189718925976798
ZTF20acgigfo,Novae,0.00017,59134.30556710018,18.365999221801758,0.05720899999141694,ztfr,59124.28835650021,10.017210599966347,-1.0189718925976798
ZTF20acgigfo,Novae,0.00017,59136.302268499974,18.863000869750977,0.07536300271749496,ztfr,59124.28835650021,12.013911999762058,-0.5219702446484611
ZTF20acgigfo,Novae,0.00017,59136.302268499974,18.863000869750977,0.07536300271749496,ztfr,59124.28835650021,12.013911999762058,-0.5219702446484611
ZTF20acgigfo,Novae,0.00017,59136.386932900175,19.7268009185791,0.10991299897432327,ztfg,59124.28835650021,12.098576399963349,0.3418298041796639
ZTF20acgigfo,Novae,0.00017,59136.386932900175,19.7268009185791,0.10991299897432327,ztfg,59124.28835650021,12.098576399963349,0.3418298041796639
ZTF20acgigfo,Novae,0.00017,59138.237951400224,19.09119987487793,0.08877699822187424,ztfg,59124.28835650021,13.949594900012016,-0.29377123952150797
ZTF20acgigfo,Novae,0.00017,59138.237951400224,19.09119987487793,0.08877699822187424,ztfg,59124.28835650021,13.949594900012016,-0.29377123952150797
ZTF20acgigfo,Novae,0.00017,59140.24162039999,19.039600372314453,0.06927400082349777,ztfr,59124.28835650021,15.953263899777085,-0.34537074208498453
ZTF20acgigfo,Novae,0.00017,59140.24162039999,19.039600372314453,0.06927400082349777,ztfr,59124.28835650021,15.953263899777085,-0.34537074208498453
ZTF20acgigfo,Novae,0.00017,59140.28259260021,19.804100036621094,0.13156700134277344,ztfg,59124.28835650021,15.994236099999398,0.4191289222216561
ZTF20acgigfo,Novae,0.00017,59140.28259260021,19.804100036621094,0.13156700134277344,ztfg,59124.28835650021,15.994236099999398,0.4191289222216561
ZTF20acgigfo,Novae,0.00017,59144.24444440007,19.218814849853516,0.07651035487651825,ztfr,59124.28835650021,19.956087899859995,-0.16615626454592203
ZTF20acgigfo,Novae,0.00017,59144.24444440007,19.218799591064453,0.0765099972486496,ztfr,59124.28835650021,19.956087899859995,-0.16617152333498453
ZTF20acgigfo,Novae,0.00017,59144.24444440007,19.218799591064453,0.0765099972486496,ztfr,59124.28835650021,19.956087899859995,-0.16617152333498453
ZTF20acgigfo,Novae,0.00017,59170.14126159996,19.851354598999023,0.12073510885238649,ztfr,59124.28835650021,45.85290509974584,0.4663834845995858
ZTF20acgigfo,Novae,0.00017,59170.14126159996,19.851354598999023,0.12073510885238649,ztfr,59124.28835650021,45.85290509974584,0.4663834845995858
ZTF20acgiglu,IIb,0.026728,59124.288912000135,19.244199752807617,0.16140800714492798,ztfr,59124.288912000135,0.0,-11.16669492241995
ZTF20acgiglu,IIb,0.026728,59125.32101849979,19.590499877929688,0.21515299379825592,ztfr,59124.288912000135,1.0321064996533096,-10.82039479729788
ZTF20acgiglu,IIb,0.026728,59131.350821800064,19.96540069580078,0.21580000221729279,ztfg,59124.288912000135,7.061909799929708,-10.445493979426786
ZTF20acgiglu,IIb,0.026728,59134.28423610004,19.353500366210938,0.09853199869394302,ztfg,59124.288912000135,9.995324099902064,-11.05739430901663
ZTF20acgiglu,IIb,0.026728,59134.4274420999,18.890199661254883,0.11591999977827071,ztfr,59124.288912000135,10.138530099764466,-11.520695013972684
ZTF20acgiglu,IIb,0.026728,59136.32487270003,18.697599411010742,0.07528900355100632,ztfr,59124.288912000135,12.03596069989726,-11.713295264216825
ZTF20acgiglu,IIb,0.026728,59136.39898149995,18.928499221801758,0.07559099793434143,ztfg,59124.288912000135,12.110069499816746,-11.48239545342581
ZTF20acgiglu,IIb,0.026728,59138.34099540021,18.547300338745117,0.06999000161886215,ztfr,59124.288912000135,14.052083400078118,-11.86359433648245
ZTF20acgiglu,IIb,0.026728,59140.25909719989,18.415000915527344,0.059452999383211136,ztfr,59124.288912000135,15.97018519975245,-11.995893759700223
ZTF20acgiglu,IIb,0.026728,59140.401724500116,18.696399688720703,0.06373400241136551,ztfg,59124.288912000135,16.112812499981374,-11.714494986506864
ZTF20acgiglu,IIb,0.026728,59142.29142360017,18.235300064086914,0.06759999692440034,ztfr,59124.288912000135,18.00251160003245,-12.175594611140653
ZTF20acgiglu,IIb,0.026728,59142.392847199924,18.643341064453125,0.06230080500245094,ztfg,59124.288912000135,18.103935199789703,-11.767553610774442
ZTF20acgiglu,IIb,0.026728,59142.392847199924,18.643299102783203,0.06230099871754646,ztfg,59124.288912000135,18.103935199789703,-11.767595572444364
ZTF20acgiglu,IIb,0.026728,59144.38888890017,18.62841033935547,0.06646758317947388,ztfg,59124.288912000135,20.099976900033653,-11.782484335872098
ZTF20acgiglu,IIb,0.026728,59144.38888890017,18.628400802612305,0.0664680004119873,ztfg,59124.288912000135,20.099976900033653,-11.782493872615262
ZTF20acgiglu,IIb,0.026728,59144.41506939987,18.217164993286133,0.058892395347356796,ztfr,59124.288912000135,20.12615739973262,-12.193729681941434
ZTF20acgiglu,IIb,0.026728,59144.41506939987,18.217199325561523,0.058892000466585166,ztfr,59124.288912000135,20.12615739973262,-12.193695349666044
ZTF20acgiglu,IIb,0.026728,59150.27944440022,18.15117835998535,0.06540253758430481,ztfr,59124.288912000135,25.990532400086522,-12.259716315242216
ZTF20acgiglu,IIb,0.026728,59150.27944440022,18.151199340820312,0.06540299952030182,ztfr,59124.288912000135,25.990532400086522,-12.259695334407255
ZTF20acgiglu,IIb,0.026728,59150.387905099895,18.960121154785156,0.0928386002779007,ztfg,59124.288912000135,26.098993099760264,-11.45077352044241
ZTF20acgiglu,IIb,0.026728,59150.387905099895,18.960100173950195,0.09283900260925292,ztfg,59124.288912000135,26.098993099760264,-11.450794501277372
ZTF20acgiglu,IIb,0.026728,59152.362696799915,19.214204788208008,0.1437039077281952,ztfg,59124.288912000135,28.073784799780697,-11.19668988701956
ZTF20acgiglu,IIb,0.026728,59152.362696799915,19.21419906616211,0.14370399713516235,ztfg,59124.288912000135,28.073784799780697,-11.196695609065458
ZTF20acgiglu,IIb,0.026728,59152.400080999825,18.27606773376465,0.08020640909671783,ztfr,59124.288912000135,28.111168999690562,-12.134826941462919
ZTF20acgiglu,IIb,0.026728,59152.400080999825,18.276100158691406,0.08020599931478499,ztfr,59124.288912000135,28.111168999690562,-12.13479451653616
ZTF20acgiglu,IIb,0.026728,59157.43025460001,18.545368194580078,0.10004816949367523,ztfr,59124.288912000135,33.141342599876225,-11.865526480647489
ZTF20acgiglu,IIb,0.026728,59157.43025460001,18.545400619506836,0.1000479981303215,ztfr,59124.288912000135,33.141342599876225,-11.865494055720731
ZTF20acgiglu,IIb,0.026728,59164.47739579994,18.9583740234375,0.10975310951471329,ztfr,59124.288912000135,40.18848379980773,-11.452520651790067
ZTF20acgiglu,IIb,0.026728,59164.47739579994,18.95840072631836,0.10975299775600433,ztfr,59124.288912000135,40.18848379980773,-11.452493948909208
ZTF20acgiglu,IIb,0.026728,59166.32372689992,18.98740577697754,0.08717455714941025,ztfr,59124.288912000135,42.03481489978731,-11.423488898250028
ZTF20acgiglu,IIb,0.026728,59166.32372689992,18.98740005493164,0.08717499673366547,ztfr,59124.288912000135,42.03481489978731,-11.423494620295926
ZTF20acgiglu,IIb,0.026728,59170.260555599816,19.246633529663086,0.10635518282651901,ztfr,59124.288912000135,45.971643599681556,-11.164261145564481
ZTF20acgiglu,IIb,0.026728,59170.260555599816,19.246599197387695,0.10635499656200409,ztfr,59124.288912000135,45.971643599681556,-11.164295477839872
ZTF20acgiglu,IIb,0.026728,59172.24663189985,20.744361877441406,0.20673418045043945,ztfg,59124.288912000135,47.95771989971399,-9.66653279778616
ZTF20acgiglu,IIb,0.026728,59172.24663189985,20.744400024414062,0.20673400163650513,ztfg,59124.288912000135,47.95771989971399,-9.666494650813505
ZTF20acgiglu,IIb,0.026728,59187.22273149993,19.635587692260742,0.1921200901269913,ztfr,59124.288912000135,62.93381949979812,-10.775306982966825
ZTF20acgiglu,IIb,0.026728,59187.22273149993,19.63559913635254,0.1921200007200241,ztfr,59124.288912000135,62.93381949979812,-10.775295538875028
ZTF20acgiglu,IIb,0.026728,59194.156701399945,19.72388458251953,0.13687126338481903,ztfr,59124.288912000135,69.86778939981014,-10.687010092708036
ZTF20acgiglu,IIb,0.026728,59194.156701399945,19.723899841308594,0.13687099516391754,ztfr,59124.288912000135,69.86778939981014,-10.686994833918973
ZTF20acgiglu,IIb,0.026728,59199.225544000044,19.677003860473633,0.19871118664741516,ztfr,59124.288912000135,74.93663199990988,-10.733890814753934
ZTF20acgiglu,IIb,0.026728,59199.225544000044,19.677000045776367,0.1987109929323196,ztfr,59124.288912000135,74.93663199990988,-10.7338946294512
ZTF20acgiglu,IIb,0.026728,59202.26207179995,20.132030487060547,0.1797277331352234,ztfr,59124.288912000135,77.97315979981795,-10.27886418816702
ZTF20acigusw,II,0.062,59134.19587960001,19.17140007019043,0.10347799956798553,ztfr,59134.19587960001,0.0,-13.121610532830204
ZTF20acigusw,II,0.062,59134.23408559989,18.971200942993164,0.07665199786424637,ztfg,59134.19587960001,0.03820599988102913,-13.32180966002747
ZTF20acigusw,II,0.062,59136.1936805998,19.337600708007812,0.09293799847364426,ztfr,59134.19587960001,1.9978009997867048,-12.95540989501282
ZTF20acigusw,II,0.062,59136.22868059995,19.236600875854492,0.08605699986219406,ztfg,59134.19587960001,2.0328009999357164,-13.056409727166141
ZTF20acigusw,II,0.062,59138.21234950004,19.600400924682617,0.12423899769783019,ztfg,59134.19587960001,4.016469900030643,-12.692609678338016
ZTF20acigusw,II,0.062,59138.28468749998,19.506099700927734,0.16601300239562988,ztfr,59134.19587960001,4.088807899970561,-12.786910902092899
ZTF20acigusw,II,0.062,59151.21831020014,19.754484176635742,0.2121806442737579,ztfr,59134.19587960001,17.022430600132793,-12.538526426384891
ZTF20aclfmwn,IIb,0.038,59141.449282399844,19.72130012512207,0.17339099943637848,ztfg,59141.449282399844,0.0,-11.471563909552621
ZTF20aclfmwn,IIb,0.038,59141.45021989988,19.848100662231445,0.14243300259113312,ztfg,59141.449282399844,0.000937500037252903,-11.344763372443246
ZTF20aclfmwn,IIb,0.038,59142.46385420021,19.822900772094727,0.1402599960565567,ztfg,59141.449282399844,1.0145718003623188,-11.369963262579965
ZTF20aclfmwn,IIb,0.038,59142.46431710012,19.836999893188477,0.1142989993095398,ztfg,59141.449282399844,1.0150347002781928,-11.355864141486215
ZTF20aclfmwn,IIb,0.038,59142.4886690001,19.775299072265625,0.1298770010471344,ztfg,59141.449282399844,1.0393866002559662,-11.417564962409067
ZTF20aclfmwn,IIb,0.038,59142.50598380016,19.827199935913086,0.14942499995231628,ztfr,59141.449282399844,1.0567014003172517,-11.365664098761606
ZTF20aclfmwn,IIb,0.038,59143.42762729991,19.870988845825195,0.15805523097515106,ztfg,59141.449282399844,1.9783449000678957,-11.321875188849496
ZTF20aclfmwn,IIb,0.038,59143.42762729991,19.871000289916992,0.15805499255657196,ztfg,59141.449282399844,1.9783449000678957,-11.3218637447577
ZTF20aclfmwn,IIb,0.038,59143.493715300225,19.724903106689453,0.1392887681722641,ztfr,59141.449282399844,2.044432900380343,-11.467960927985239
ZTF20aclfmwn,IIb,0.038,59143.493715300225,19.724899291992188,0.1392890065908432,ztfr,59141.449282399844,2.044432900380343,-11.467964742682504
ZTF20aclfmwn,IIb,0.038,59144.440347199794,19.935640335083008,0.14951808750629425,ztfr,59141.449282399844,2.991064799949527,-11.257223699591684
ZTF20aclfmwn,IIb,0.038,59144.440347199794,19.93560028076172,0.1495179980993271,ztfr,59141.449282399844,2.991064799949527,-11.257263753912973
ZTF20aclfmwn,IIb,0.038,59144.47515049996,20.240222930908203,0.15223939716815948,ztfg,59141.449282399844,3.0258681001141667,-10.952641103766489
ZTF20aclfmwn,IIb,0.038,59144.47515049996,20.24020004272461,0.15223899483680725,ztfg,59141.449282399844,3.0258681001141667,-10.952663991950082
ZTF20aclfmwn,IIb,0.038,59144.475613399874,20.228275299072266,0.15563979744911194,ztfg,59141.449282399844,3.0263310000300407,-10.964588735602426
ZTF20aclfmwn,IIb,0.038,59144.475613399874,20.228300094604492,0.15564000606536865,ztfg,59141.449282399844,3.0263310000300407,-10.9645639400702
ZTF20aclfmwn,IIb,0.038,59144.51653939998,20.310327529907227,0.20417840778827664,ztfg,59141.449282399844,3.067257000133395,-10.882536504767465
ZTF20aclfmwn,IIb,0.038,59144.51653939998,20.310300827026367,0.20417800545692444,ztfg,59141.449282399844,3.067257000133395,-10.882563207648325
ZTF20aclfmwn,IIb,0.038,59145.496724499855,19.9544620513916,0.16200046241283417,ztfr,59141.449282399844,4.047442100010812,-11.23840198328309
ZTF20aclfmwn,IIb,0.038,59145.496724499855,19.954500198364258,0.16200000047683716,ztfr,59141.449282399844,4.047442100010812,-11.238363836310434
ZTF20aclfmwn,IIb,0.038,59145.49774309993,20.10930061340332,0.15926870703697205,ztfr,59141.449282399844,4.048460700083524,-11.083563421271371
ZTF20acozryr,GRB,1.105,59157.3661342999,19.46809959411621,0.1868979930877686,ztfg,59157.3661342999,0.0,-19.958877779502913
ZTF20acozryr,GRB,1.105,59157.43604170019,19.191999435424805,0.14339199662208557,ztfr,59157.3661342999,0.06990740029141307,-20.23497793819432
ZTF20acozryr,GRB,1.105,59158.34268519981,19.902132034301758,0.2021690458059311,ztfr,59157.3661342999,0.9765508999116719,-19.524845339317366
ZTF20acpjgkt,,,59164.13135420019,19.770099639892578,0.15725399553775787,ztfr,59164.13135420019,0.0,
ZTF20acpjgkt,,,59164.205324099865,19.757699966430664,0.15896399319171906,ztfg,59164.13135420019,0.07396989967674017,
ZTF20acpjgkt,,,59164.2062615999,19.781246185302734,0.17818449437618256,ztfg,59164.13135420019,0.07490739971399307,
ZTF20acpjgkt,,,60374.5491204001,18.79277240169592,0.1350868046283722,ztfr,59164.13135420019,1210.4177661999129,
ZTF20acpjgkt,,,60374.5491204001,18.792801069369496,0.13508699834346768,ztfr,59164.13135420019,1210.4177661999129,
ZTF20acpjgkt,,,60374.549594900105,18.615135757072522,0.13896304368972778,ztfr,59164.13135420019,1210.418240699917,
ZTF20acpjgkt,,,60374.549594900105,18.61510109451018,0.13896299898624417,ztfr,59164.13135420019,1210.418240699917,
ZTF20acpjgkt,,,60374.55005790014,18.607935483847537,0.13608145713806152,ztfr,59164.13135420019,1210.4187036999501,
ZTF20acpkefi,,,59164.23788189981,19.37649917602539,0.13689200580120087,ztfg,59164.23788189981,0.0,
ZTF20acpkefi,,,59166.396261599846,19.35796546936035,0.16391411423683167,ztfr,59164.23788189981,2.158379700034857,
ZTF20acpkefi,,,59166.396261599846,19.357999801635742,0.16391399502754211,ztfr,59164.23788189981,2.158379700034857,
ZTF20acpkefi,,,59168.13972220011,19.232864379882812,0.09078970551490784,ztfr,59164.23788189981,3.9018403002992272,
ZTF20acpkefi,,,59168.13972220011,19.232900619506836,0.09079000353813173,ztfr,59164.23788189981,3.9018403002992272,
ZTF20acpkefi,,,59168.2023494998,19.127851486206055,0.0876883789896965,ztfg,59164.23788189981,3.9644675999879837,
ZTF20acpkefi,,,59168.2023494998,19.127899169921875,0.08768799901008606,ztfg,59164.23788189981,3.9644675999879837,
ZTF20acpkefi,,,59170.13878470007,19.072200775146484,0.09284000098705292,ztfr,59164.23788189981,5.900902800261974,
ZTF20acpkefi,,,59170.13878470007,19.072179794311523,0.09284009784460068,ztfr,59164.23788189981,5.900902800261974,
ZTF20acpkefi,,,59170.20167820016,19.050254821777344,0.1079907938838005,ztfg,59164.23788189981,5.963796300347894,
ZTF20acpkefi,,,59170.20167820016,19.05030059814453,0.10799100250005722,ztfg,59164.23788189981,5.963796300347894,
ZTF20acpkefi,,,59172.16135419998,19.071800231933594,0.08239799737930298,ztfr,59164.23788189981,7.923472300171852,
ZTF20acpkefi,,,59172.16135419998,19.071834564208984,0.08239838480949402,ztfr,59164.23788189981,7.923472300171852,
ZTF20acpkefi,,,59174.11700229999,18.946699142456055,0.08123800158500671,ztfr,59164.23788189981,9.879120400175452,
ZTF20acpkefi,,,59174.11700229999,18.946746826171875,0.0812378004193306,ztfr,59164.23788189981,9.879120400175452,
ZTF20acpkefi,,,59178.13908560015,18.863344192504883,0.11659228801727295,ztfg,59164.23788189981,13.901203700341284,
ZTF20acpkefi,,,59178.13908560015,18.863300323486328,0.11659199744462967,ztfg,59164.23788189981,13.901203700341284,
ZTF20acpkefi,,,59180.12082180008,18.76909065246582,0.15595918893814087,ztfr,59164.23788189981,15.882939900271595,
ZTF20acpkefi,,,59180.12082180008,18.769100189208984,0.15595899522304535,ztfr,59164.23788189981,15.882939900271595,
ZTF20acpkefi,,,59182.114166699816,18.8452091217041,0.12856668233871457,ztfr,59164.23788189981,17.876284800004214,
ZTF20acpkefi,,,59182.114166699816,18.845199584960938,0.12856699526309967,ztfr,59164.23788189981,17.876284800004214,
ZTF20acpkefi,,,59182.14922450017,18.951305389404297,0.1469106376171112,ztfg,59164.23788189981,17.911342600360513,
ZTF20acpkefi,,,59182.14922450017,18.9512996673584,0.14691099524497986,ztfg,59164.23788189981,17.911342600360513,
ZTF20acpkefi,,,59184.177476900164,18.881488800048828,0.12683896720409393,ztfg,59164.23788189981,19.93959500035271,
ZTF20acpkefi,,,59184.177476900164,18.881500244140625,0.12683899700641632,ztfg,59164.23788189981,19.93959500035271,
ZTF20acpkefi,,,59184.26797450008,18.730619430541992,0.1175365000963211,ztfr,59164.23788189981,20.03009260026738,
ZTF20acpkefi,,,59184.26797450008,18.730600357055664,0.11753600090742111,ztfr,59164.23788189981,20.03009260026738,
ZTF20acpkefi,,,59186.13717589993,19.027597427368164,0.11641992628574371,ztfg,59164.23788189981,21.89929400011897,
ZTF20acpkefi,,,59186.13717589993,19.027599334716797,0.11642000079154968,ztfg,59164.23788189981,21.89929400011897,
ZTF20acpkefi,,,59188.18226849986,19.065685272216797,0.1180361658334732,ztfg,59164.23788189981,23.944386600051075,
ZTF20acpkefi,,,59188.18226849986,19.06570053100586,0.11803600192070006,ztfg,59164.23788189981,23.944386600051075,
ZTF20acpkefi,,,59188.24773149984,18.8906192779541,0.11134152859449388,ztfr,59164.23788189981,24.009849600028247,
ZTF20acpkefi,,,59188.24773149984,18.890600204467773,0.11134199798107146,ztfr,59164.23788189981,24.009849600028247,
ZTF20acpkefi,,,59190.157893499825,18.822864532470703,0.09367502480745316,ztfr,59164.23788189981,25.920011600013822,
ZTF20acpkefi,,,59190.157893499825,18.822900772094727,0.09367500245571136,ztfr,59164.23788189981,25.920011600013822,
ZTF20acpkefi,,,59193.17784720007,19.245830535888672,0.10956476628780365,ztfg,59164.23788189981,28.939965300261974,
ZTF20acpkefi,,,59193.17784720007,19.245800018310547,0.10956499725580215,ztfg,59164.23788189981,28.939965300261974,
ZTF20acpkefi,,,59193.24973380007,18.903175354003906,0.08491852134466171,ztfr,59164.23788189981,29.01185190025717,
ZTF20acpkefi,,,59193.24973380007,18.903200149536133,0.08491899818181992,ztfr,59164.23788189981,29.01185190025717,
ZTF20acpkefi,,,59195.11574070016,18.918140411376953,0.11173772811889648,ztfr,59164.23788189981,30.877858800347894,
ZTF20acpkefi,,,59195.11574070016,18.918100357055664,0.11173799633979797,ztfr,59164.23788189981,30.877858800347894,
ZTF20acpkefi,,,59195.155509300064,19.37391471862793,0.12102974206209183,ztfg,59164.23788189981,30.917627400252968,
ZTF20acpkefi,,,59195.155509300064,19.373899459838867,0.12103000283241272,ztfg,59164.23788189981,30.917627400252968,
ZTF20acpkefi,,,59199.130914399866,19.100830078125,0.11851469427347182,ztfr,59164.23788189981,34.89303250005469,
ZTF20acpkefi,,,59199.130914399866,19.100799560546875,0.1185149997472763,ztfr,59164.23788189981,34.89303250005469,
ZTF20acpkefi,,,59199.19482639991,19.58650016784668,0.13491043448448178,ztfg,59164.23788189981,34.95694450009614,
ZTF20acpkefi,,,59199.19482639991,19.58650016784668,0.1349100023508072,ztfg,59164.23788189981,34.95694450009614,
ZTF20acpkefi,,,59202.13454859983,19.13567352294922,0.09288302063941956,ztfr,59164.23788189981,37.89666670002043,
ZTF20acpkefi,,,59202.13454859983,19.135700225830078,0.09288299828767776,ztfr,59164.23788189981,37.89666670002043,
ZTF20acpkefi,,,59202.20119210007,19.669904708862305,0.16783984005451202,ztfg,59164.23788189981,37.963310200255364,
ZTF20acpkefi,,,59202.20119210007,19.66990089416504,0.16784000396728516,ztfg,59164.23788189981,37.963310200255364,
ZTF20acpkefi,,,59204.131018499844,19.408679962158203,0.15791173279285434,ztfr,59164.23788189981,39.89313660003245,
ZTF20acpkefi,,,59204.131018499844,19.408700942993164,0.1579120010137558,ztfr,59164.23788189981,39.89313660003245,
ZTF20acpkefi,,,59205.11177079985,19.995386123657227,0.17149412631988525,ztfg,59164.23788189981,40.873888900037855,
ZTF20acpkefi,,,59205.11177079985,19.995399475097656,0.1714940071105957,ztfg,59164.23788189981,40.873888900037855,
ZTF20acpkefi,,,59205.145138899796,19.282543182373047,0.09989672899246216,ztfr,59164.23788189981,40.907256999984384,
ZTF20acpkefi,,,59205.145138899796,19.282499313354492,0.09989699721336365,ztfr,59164.23788189981,40.907256999984384,
ZTF20acpkefi,,,59211.1536226999,19.451887130737305,0.1751077026128769,ztfr,59164.23788189981,46.915740800090134,
ZTF20acpkefi,,,59211.1536226999,19.451900482177734,0.17510800063610077,ztfr,59164.23788189981,46.915740800090134,
ZTF20acpkefi,,,59216.121655100025,19.507434844970703,0.16251254081726074,ztfr,59164.23788189981,51.88377320021391,
ZTF20acpkefi,,,59216.121655100025,19.507400512695312,0.16251300275325778,ztfr,59164.23788189981,51.88377320021391,
ZTF20acpkefi,,,59219.144594899844,20.009906768798828,0.19258546829223633,ztfr,59164.23788189981,54.90671300003305,
ZTF20acpkefi,,,59219.144594899844,20.009899139404297,0.19258500635623932,ztfr,59164.23788189981,54.90671300003305,
ZTF20acpkefi,,,59221.221249999944,19.895973205566406,0.21367424726486206,ztfr,59164.23788189981,56.98336810013279,
ZTF20acpkefi,,,59221.221249999944,19.895999908447266,0.21367399394512177,ztfr,59164.23788189981,56.98336810013279,
ZTF20acpuwbf,,,59165.39335650019,18.96190071105957,0.08877599984407425,ztfg,59165.39335650019,0.0,
ZTF20acpuwbf,,,59165.41581019992,18.69339942932129,0.06431400030851364,ztfr,59165.39335650019,0.022453699726611376,
ZTF20acpuwbf,,,59167.507928200066,18.545000076293945,0.07287000119686127,ztfg,59165.39335650019,2.114571699872613,
ZTF20acpuwbf,,,59169.47281249985,18.375600814819336,0.06451199948787689,ztfg,59165.39335650019,4.079455999657512,
ZTF20acpuwbf,,,59169.507013900205,18.21430206298828,0.049857474863529205,ztfr,59165.39335650019,4.113657400012016,
ZTF20acpuwbf,,,59169.507013900205,18.21430015563965,0.0498570017516613,ztfr,59165.39335650019,4.113657400012016,
ZTF20acpuwbf,,,59171.415879600216,18.262300491333008,0.060856994241476066,ztfg,59165.39335650019,6.022523100022227,
ZTF20acpuwbf,,,59171.415879600216,18.262300491333008,0.060857001692056656,ztfg,59165.39335650019,6.022523100022227,
ZTF20acpuwbf,,,59176.38853010023,18.215436935424805,0.06413483619689943,ztfg,59165.39335650019,10.995173600036651,
ZTF20acpuwbf,,,59176.38853010023,18.21540069580078,0.06413500010967255,ztfg,59165.39335650019,10.995173600036651,
ZTF20acpuwbf,,,59176.43498839997,17.981889724731445,0.050562929362058646,ztfr,59165.39335650019,11.041631899774075,
ZTF20acpuwbf,,,59176.43498839997,17.98189926147461,0.05056300014257431,ztfr,59165.39335650019,11.041631899774075,
ZTF20acpuwbf,,,59179.374884299934,17.996700286865234,0.06092838570475578,ztfr,59165.39335650019,13.981527799740434,
ZTF20acpuwbf,,,59179.374884299934,17.996700286865234,0.06092799827456474,ztfr,59165.39335650019,13.981527799740434,
ZTF20acpuwbf,,,59179.44413190009,18.274829864501953,0.07058439403772354,ztfg,59165.39335650019,14.050775399897248,
ZTF20acpuwbf,,,59179.44413190009,18.274799346923828,0.0705839991569519,ztfg,59165.39335650019,14.050775399897248,
ZTF20acpuwbf,,,59181.40513890004,18.09151268005371,0.06328696012496948,ztfr,59165.39335650019,16.01178239984438,
ZTF20acpuwbf,,,59181.40513890004,18.09149932861328,0.06328699737787247,ztfr,59165.39335650019,16.01178239984438,
ZTF20acpuwbf,,,59181.51827549981,18.44036865234375,0.08789260685443878,ztfg,59165.39335650019,16.124918999616057,
ZTF20acpuwbf,,,59181.51827549981,18.440399169921875,0.08789300173521042,ztfg,59165.39335650019,16.124918999616057,
ZTF20acpuwbf,,,59187.506794000044,18.936731338500977,0.21445135772228244,ztfg,59165.39335650019,22.11343749985099,
ZTF20acpuwbf,,,59187.506794000044,18.93670082092285,0.21445100009441376,ztfg,59165.39335650019,22.11343749985099,
ZTF20acpuwbf,,,59189.34553240007,18.510713577270508,0.06584534794092177,ztfr,59165.39335650019,23.95217589987442,
ZTF20acpuwbf,,,59189.34553240007,18.510700225830078,0.06584499776363373,ztfr,59165.39335650019,23.95217589987442,
ZTF20acpuwbf,,,59192.322812499944,19.3837833404541,0.16076664626598358,ztfg,59165.39335650019,26.929455999750644,
ZTF20acpuwbf,,,59192.322812499944,19.383800506591797,0.1607670038938522,ztfg,59165.39335650019,26.929455999750644,
ZTF20acpuwbf,,,59192.34990740009,18.658145904541016,0.11159697920084,ztfr,59165.39335650019,26.956550899893045,
ZTF20acpuwbf,,,59192.34990740009,18.658100128173828,0.11159700155258179,ztfr,59165.39335650019,26.956550899893045,
ZTF20acpuwbf,,,59194.361863399856,18.65428352355957,0.07791052758693695,ztfr,59165.39335650019,28.968506899662316,
ZTF20acpuwbf,,,59194.361863399856,18.654300689697266,0.07791099697351456,ztfr,59165.39335650019,28.968506899662316,
ZTF20acpuwbf,,,59194.4220718001,19.641944885253906,0.19152440130710602,ztfg,59165.39335650019,29.02871529990807,
ZTF20acpuwbf,,,59194.4220718001,19.64189910888672,0.1915239989757538,ztfg,59165.39335650019,29.02871529990807,
ZTF20acpuwbf,,,59202.3228703998,18.786609649658203,0.08310629427433014,ztfr,59165.39335650019,36.92951389960945,
ZTF20acpuwbf,,,59202.3228703998,18.78660011291504,0.08310600370168686,ztfr,59165.39335650019,36.92951389960945,
ZTF20acpuwbf,,,59204.31927079987,20.521154403686523,0.21511109173297882,ztfg,59165.39335650019,38.92591429967433,
ZTF20acpuwbf,,,59204.31927079987,20.52120018005371,0.21511100232601166,ztfg,59165.39335650019,38.92591429967433,
ZTF20acpuwbf,,,59204.37696760008,18.882244110107422,0.07765034586191177,ztfr,59165.39335650019,38.98361109988764,
ZTF20acpuwbf,,,59204.37696760008,18.882200241088867,0.07765000313520432,ztfr,59165.39335650019,38.98361109988764,
ZTF20acpuwbf,,,59206.42829860002,18.974031448364258,0.12455667555332184,ztfr,59165.39335650019,41.03494209982455,
