oid,measurement_id,mjd,ra,dec,band,band_name,psfFlux,psfFluxErr,scienceFlux,scienceFluxErr,snr,visit,detector,diaObjectId,ssObjectId,has_stamp,apFlux,apFluxErr,apFlux_flag,apFlux_flag_apertureTruncated,bboxSize,centroid_flag,decErr,dipoleAngle,dipoleChi2,dipoleFitAttempted,dipoleFluxDiff,dipoleFluxDiffErr,dipoleLength,dipoleMeanFlux,dipoleMeanFluxErr,dipoleNdata,extendedness,forced_PsfFlux_flag,forced_PsfFlux_flag_edge,forced_PsfFlux_flag_noGoodPixels,glint_trail,isDipole,isNegative,ixx,ixxPSF,ixy,ixyPSF,iyy,iyyPSF,parentDiaSourceId,pixelFlags,pixelFlags_bad,pixelFlags_cr,pixelFlags_crCenter,pixelFlags_edge,pixelFlags_injected,pixelFlags_injectedCenter,pixelFlags_injected_template,pixelFlags_injected_templateCenter,pixelFlags_interpolated,pixelFlags_interpolatedCenter,pixelFlags_nodata,pixelFlags_nodataCenter,pixelFlags_offimage,pixelFlags_saturated,pixelFlags_saturatedCenter,pixelFlags_streak,pixelFlags_streakCenter,pixelFlags_suspect,pixelFlags_suspectCenter,psfChi2,psfFlux_flag,psfFlux_flag_edge,psfFlux_flag_noGoodPixels,psfLnL,psfNdata,raErr,ra_dec_Cov,reliability,shape_flag,shape_flag_no_pixels,shape_flag_not_contained,shape_flag_parent_source,survey_id,templateFlux,templateFluxErr,timeProcessedMjdTai,timeWithdrawnMjdTai,trailAngle,trailAngleErr,trailChi2,trailDec,trailDecErr,trailFlux,trailFluxErr,trailLength,trailLengthErr,trailNdata,trailRa,trailRaErr,trail_flag_edge,x,xErr,y,yErr
313888627043074080,170028513094008898,61090.19099295893,151.17224879140076,2.772509417853483,1,g,1789.9275,150.33257,11855.741,150.17616,11.86077,2026021800260,149,313888627043074080,,False,1876.2682,293.75473,False,False,24,False,2.3059474e-05,,,False,,,,,,0,0.6626907,False,False,False,False,False,False,0.33749115,0.31739962,-0.17382854,-0.0022462744,0.47755262,0.2714119,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1740.5706,False,False,False,,1681,2.5257932e-05,-6.7061044e-11,0.34973603,False,False,False,False,lsst,10023.15,6.1913857,61090.19295882255,,-30.372324,,,2.772507492435346,,2012.8849,6.301219,1.890642,,0,151.1722588925,,False,2990.1943,0.40230408,2807.0786,0.46604583
313888627043074080,170028513227702357,61090.191458506844,151.17226562675697,2.7725239037101628,1,g,1906.9285,144.04735,11041.304,144.16386,13.197944,2026021800261,148,313888627043074080,,False,1708.6707,290.24408,False,False,25,False,2.1052432e-05,,,False,,,,,,0,0.36286312,False,False,False,False,False,False,0.4042275,0.30020022,0.09722097,0.0031280967,0.2897675,0.25259548,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1713.8616,False,False,False,,1681,1.886053e-05,4.3581284e-11,0.49219462,False,False,False,False,lsst,9130.162,6.9314313,61090.19336398332,,52.3647,,,2.7725233736391908,,2078.324,1.9837612,1.5110956,,0,151.17225964212201,,False,3894.7837,0.3865524,3254.6736,0.33075494
313888627043074080,170028513361920102,61090.19192419702,151.17227311938836,2.7725546111110826,1,g,2166.4888,152.80005,11953.92,152.96696,14.084962,2026021800262,148,313888627043074080,,False,2265.9153,292.23148,False,False,29,False,1.9415998e-05,,,False,,,,,,0,0.24543814,False,False,False,False,False,False,0.3118039,0.33020094,-0.05015645,0.0019211229,0.42366666,0.28730196,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1644.9242,False,False,False,,1681,1.9748024e-05,-5.7940636e-12,0.57151365,False,False,False,False,lsst,9751.588,5.672553,61090.194174443895,,-49.401318,,,2.772548342130853,,2220.9272,1.9112905,1.269539,,0,151.17228223436553,,False,3236.3308,0.34839976,3532.9553,0.3564218
313888627043074080,170028513513963576,61090.19238691061,151.17225471797974,2.77248734464611,1,g,2489.6516,184.73758,14702.602,187.68767,13.352448,2026021800263,182,313888627043074080,,False,2528.739,337.5207,False,False,28,False,1.9604278e-05,,,False,,,,,,0,0.024638114,False,False,False,False,False,False,0.31912372,0.35530707,0.10353572,-0.0016321641,0.39150327,0.31867424,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1717.5875,False,False,False,,1681,2.0786805e-05,-1.6253894e-11,0.48947415,False,False,False,False,lsst,12122.357,6.0632973,61090.19432601244,,71.06431,,,2.772491046734277,,2584.1633,6.28102,1.4956303,,0,151.17225106112033,,False,1776.8169,0.35077217,2603.5308,0.37671942
313888627043074080,170028513631928357,61090.192853427056,151.17224151258287,2.772508186314509,1,g,1881.8583,156.26125,12822.8125,157.67336,11.907715,2026021800264,151,313888627043074080,,False,1824.8336,295.16022,False,False,25,False,2.1431199e-05,,,False,,,,,,0,0.2609583,False,False,False,False,False,False,0.24472366,0.33291066,0.011829052,0.0010040057,0.26215315,0.2974543,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1719.6075,False,False,False,,1681,1.954025e-05,1.9599622e-11,0.46170112,False,False,False,False,lsst,10872.147,5.8048596,61090.19487645824,,76.91179,,,2.7725138919825847,,1749.9702,5.205002,0.58384943,,0,151.17224489746766,,False,3296.0398,0.38768077,1398.4661,0.34961158
313888627043074080,170028513898790923,61090.193787357464,151.1722266587764,2.7725320975277357,1,g,1741.6853,164.99933,13945.378,169.54976,10.342212,2026021800266,148,313888627043074080,,False,1784.782,296.88028,False,False,24,False,2.2667968e-05,,,False,,,,,,0,0.56560886,False,False,False,False,False,False,0.188725,0.3723553,0.047632284,0.0013106116,0.31354937,0.34944555,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1737.3512,False,False,False,,1681,2.4693609e-05,-1.389881e-11,0.31954852,False,False,False,False,lsst,12082.252,5.308529,61090.19562264096,,79.20297,,,2.772542686967319,,1683.9977,5.978019,1.2642486,,0,151.17222603019567,,False,1336.3904,0.40703803,475.83344,0.44501415
313888627043074080,170028514051883020,61090.194249104345,151.17225424256398,2.772545563781825,1,g,1940.4855,160.29039,11927.004,163.71538,11.891408,2026021800267,184,313888627043074080,,False,2145.3982,314.14456,False,False,24,False,2.0428151e-05,,,False,,,,,,0,0.09000654,False,False,False,False,False,False,0.27440602,0.29522055,0.027350143,-0.004548997,0.36545306,0.27886885,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1749.8422,False,False,False,,1681,1.9331523e-05,2.9176783e-12,0.4568459,False,False,False,False,lsst,9865.401,7.603511,61090.19607521411,,79.01851,,,2.7725430109736084,,1874.3788,1.1749345,1.0779104,,0,151.17225477304797,,False,1614.0166,0.36785847,417.27267,0.34830478
313888627043074080,170028514185052228,61090.19471476575,151.17227369553922,2.7725265688722973,1,g,1712.622,168.24464,12073.679,170.92935,10.019572,2026021800268,182,313888627043074080,0,True,1802.4844,327.1959,False,False,24,False,2.3536126e-05,,,False,,,,,,0,0.008411088,False,False,False,False,False,False,0.24635677,0.30932957,0.049857214,0.00027739655,0.31924152,0.27614385,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1615.2692,False,False,False,,1681,2.3929868e-05,-1.3814662e-12,0.3627789,False,False,False,False,lsst,10265.089,6.8334975,61090.196734146346,,64.68314,,,2.772528249864951,,1675.6844,2.9315772,1.1469814,,0,151.17227429294672,,False,975.78125,0.42382935,2752.5884,0.43121257
313888627043074080,170028514298822725,61090.19518579271,151.17225499279914,2.7725223558184995,1,g,1830.7017,140.1139,10655.442,140.01889,13.062356,2026021800269,143,313888627043074080,0,True,1579.4717,292.82846,False,False,23,False,1.6428483e-05,,,False,,,,,,0,0.21667713,False,False,False,False,False,False,0.17881119,0.2604432,0.0067819436,0.0067362827,0.22307785,0.24039848,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1707.5839,False,False,False,,1681,1.7023503e-05,4.1679854e-13,0.5433952,False,False,False,False,lsst,8766.569,7.278617,61090.19753105556,,80.12674,,,2.772527362370169,,1739.9524,5.30263,0.7213076,,0,151.17225239403624,,False,679.8708,0.29549998,2455.7278,0.3064313
313888627043074080,170028514449293328,61090.19701994756,151.1722741326564,2.7724940126733126,4,z,6488.792,489.51535,26244.793,491.95496,13.001322,2026021800270,174,313888627043074080,,False,7327.6685,1049.004,False,False,23,False,1.8565544e-05,,,False,,,,,,0,0.0015539052,False,False,False,False,False,False,0.18034163,0.23618646,-0.016047105,0.010248388,0.29984686,0.25178623,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1659.8175,False,False,False,,1681,1.8208097e-05,9.7118605e-11,0.8199012,False,False,False,False,lsst,19620.174,23.987417,61090.19859916328,,-129.37895,,,2.7724920568424505,,6285.027,9.867385,1.1370081,,0,151.1722703649504,,False,3242.6355,0.2793851,752.46857,0.37620735
313888627043074080,170028514574073919,61090.19771844729,151.1722629594795,2.772530237029977,4,z,5706.8774,495.93396,23269.262,496.44495,11.4243,2026021800271,156,313888627043074080,,False,6277.63,1084.8634,False,False,23,False,1.9929816e-05,,,False,,,,,,0,0.06492153,False,False,False,False,False,False,0.23528309,0.2229449,0.039168008,0.001483068,0.2716067,0.23444068,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1722.5828,False,False,False,,1681,2.0870966e-05,-4.2978853e-11,0.5277255,False,False,False,False,lsst,17400.615,23.746546,61090.199470734326,,90.08299,,,2.7725312918521623,,5455.9854,3.6812365,0.97078913,,0,151.1722594448017,,False,2511.188,0.34641865,3010.0205,0.38781992
313888627043074080,170028514842509319,61090.198652162435,151.17226573186068,2.772514048750268,4,z,6429.9517,542.9913,27436.783,545.4523,11.534785,2026021800273,156,313888627043074080,,False,6937.818,1106.9075,False,False,23,False,2.117001e-05,,,False,,,,,,0,0.0001511788,False,False,False,False,False,False,0.34257507,0.2802463,0.056176115,-0.0027172947,0.20045175,0.2602259,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1660.4553,False,False,False,,1681,1.7861097e-05,8.684304e-11,0.74356997,False,False,False,False,lsst,20725.314,21.156132,61090.20042423667,,45.9384,,,2.772521296231236,,6361.174,18.490505,1.3514062,,0,151.1722690707482,,False,1096.7166,0.3996459,474.4438,0.29885525
313888627043074080,170028514974105692,61090.19911709258,151.17226117419477,2.7725109636225493,4,z,7059.211,526.08746,26875.686,527.33344,13.488991,2026021800274,151,313888627043074080,,False,5289.726,1104.0245,False,False,22,False,1.7963188e-05,,,False,,,,,,0,0.020909404,False,False,False,False,False,False,0.25618073,0.24393679,0.047998466,-0.004144747,0.2329177,0.2747535,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1626.3561,False,False,False,,1681,1.7576753e-05,6.925864e-12,0.9170235,False,False,False,False,lsst,19619.033,22.076782,61090.20100617228,,61.860218,,,2.7725093609367066,,6958.0127,13.572775,1.0299481,,0,151.1722633705344,,False,2381.87,0.32493713,3308.3027,0.31516522
313888627043074080,170028515108847618,61090.199582002075,151.17227651989938,2.772519440610311,4,z,7060.725,510.50735,25530.4,511.61606,13.73366,2026021800275,152,313888627043074080,,False,7457.7725,1106.5399,False,False,26,False,1.698051e-05,,,False,,,,,,0,0.24275807,False,False,False,False,False,False,0.2166788,0.2209001,0.051904574,-0.010639858,0.39492133,0.28471833,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1652.007,False,False,False,,1681,2.1576636e-05,-7.8796046e-11,0.75389624,False,False,False,False,lsst,18314.266,24.994114,61090.2012337535,,95.641,,,2.772522323807369,,7781.4053,4.6564126,1.4407876,,0,151.17228165119184,,False,1795.5238,0.28954706,85.519,0.40094626
313888627043074080,170028515242541061,61090.20004827992,151.17226691377644,2.772517284045709,4,z,7113.372,579.14215,31004.867,578.81744,12.274513,2026021800276,151,313888627043074080,,False,7134.132,1093.8394,False,False,26,False,1.9819368e-05,,,False,,,,,,0,0.3352881,False,False,False,False,False,False,0.22657102,0.29119805,0.10515082,-0.0067611113,0.367109,0.45898205,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1688.6038,False,False,False,,1681,2.5941514e-05,-1.0115349e-10,0.8324103,False,False,False,False,lsst,23886.783,22.234772,61090.20173125287,,79.72071,,,2.772499040635295,,7766.762,23.838306,1.5643655,,0,151.17227434946523,,False,2657.4734,0.34166092,229.4857,0.478384
313888627043074080,170028515645194300,61090.20144634352,151.17227589621794,2.772504099919248,4,z,7220.5586,650.3916,36554.668,656.2144,11.116176,2026021800279,151,313888627043074080,0,True,6261.798,1134.5092,False,False,27,False,2.2659447e-05,,,False,,,,,,0,0.18887874,False,False,False,False,False,False,0.35160065,0.3601419,-0.12069734,-0.01355421,0.32840797,0.43522647,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1660.5962,False,False,False,,1681,2.5702164e-05,-2.3989722e-11,0.6495475,False,False,False,False,lsst,28829.865,17.301374,61090.20339545111,,-33.440887,,,2.7725116937326852,,7455.211,7.489846,1.5553777,,0,151.1722749185678,,False,1859.8646,0.40644982,2560.9255,0.46428585
313888627043074080,170028515779412005,61090.201911962686,151.17227164243397,2.7724979474705527,4,z,5245.087,620.03253,32310.271,629.47296,8.507698,2026021800280,151,313888627043074080,,False,4482.6416,1139.0155,False,False,23,False,4.1687967e-05,,,False,,,,,,0,0.45483187,False,False,False,False,False,False,0.38893604,0.31715247,-0.16719873,-0.013593921,0.5024087,0.38910413,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1632.5409,False,False,False,,1681,6.128186e-05,-2.1305727e-10,0.14794771,False,False,False,False,lsst,26787.537,18.905714,61090.2037620613,,-48.453037,,,2.772484537252651,,5874.816,10.0614,1.8604459,,0,151.17227247035026,,False,709.6479,0.74562687,907.9962,1.1068587
313888627043074080,170028515912056863,61090.20237691069,151.172264600708,2.772567966351698,4,z,6723.532,585.7922,28498.918,594.13715,11.32217,2026021800281,148,313888627043074080,,False,6695.917,1132.4895,False,False,26,False,2.3426277e-05,,,False,,,,,,0,0.22046292,False,False,False,False,False,False,0.45781964,0.2961064,-0.09731213,-0.016444001,0.28294092,0.33273047,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1657.0289,False,False,False,,1681,2.2186729e-05,2.6024614e-12,0.57998466,False,False,False,False,lsst,21417.852,20.11945,61090.20415284413,,-21.077164,,,2.77257205092588,,7061.493,17.597334,1.6168479,,0,151.17225868339563,,False,348.5981,0.42174178,1486.7908,0.39936376
313888627043074080,170028516311564377,61090.20377278181,151.1722846070804,2.772516738021905,4,z,6928.9937,493.76602,23571.238,494.86935,13.824018,2026021800284,142,313888627043074080,,False,6188.671,1128.4315,False,False,22,False,1.7351453e-05,,,False,,,,,,0,0.0059787985,False,False,False,False,False,False,0.24016322,0.19995691,-5.8377256e-05,-0.0024416149,0.15529476,0.20951477,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1702.175,False,False,False,,1681,1.3671085e-05,-1.24985595e-11,0.9493608,False,False,False,False,lsst,16465.65,26.052965,61090.20559677806,,-6.2065983,,,2.7725191335071444,,6679.958,13.609261,0.9516643,,0,151.17228598927537,,False,3435.1863,0.31295452,2664.5176,0.24531414
313888627043074080,170028516462559256,61090.20557180919,151.17226441208766,2.772512772848535,2,r,4871.056,219.64006,20192.734,219.26703,21.870903,2026021800285,174,313888627043074080,,False,5404.944,430.04007,False,False,26,False,1.1100877e-05,,,False,,,,,,0,5.4125412e-05,False,False,False,False,False,False,0.27561083,0.27263874,0.03357798,0.034644645,0.3016112,0.3061655,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1644.1049,False,False,False,,1681,1.0813546e-05,1.269027e-11,0.83185196,False,False,False,False,lsst,15198.246,10.591733,61090.20739039523,,3.7262564,,,2.7725161404178342,,4589.748,0.9954884,0.8972766,,0,151.17226392732536,,False,1176.8696,0.18619555,413.2499,0.2079564
313888627043074080,170028516600447056,61090.20618903403,151.17228292139356,2.772525400016562,2,r,4809.4824,256.2592,25519.877,261.441,18.406649,2026021800286,181,313888627043074080,,False,4993.391,438.43015,False,False,32,False,1.5152615e-05,,,False,,,,,,0,0.08231356,False,False,False,False,False,False,0.33392853,0.41105375,0.013630151,0.008612085,0.38439465,0.38098857,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1683.4933,False,False,False,,1681,1.4961562e-05,5.6349775e-14,0.78040403,False,False,False,False,lsst,20475.459,7.7594943,61090.208162691575,,79.12159,,,2.7725256344210547,,4568.39,0.8891172,0.81069314,,0,151.1722858710267,,False,1489.4109,0.27283156,3397.4087,0.2696397
313888627043074080,170028516719460370,61090.20665668342,151.17229680243798,2.772491539236526,2,r,5125.8496,278.4563,31758.701,287.2233,18.062414,2026021800287,152,313888627043074080,,False,5697.3687,433.1526,False,False,35,False,1.9796955e-05,,,False,,,,,,0,0.021564089,False,False,False,False,False,False,0.56271094,0.53827345,-0.027539933,0.004928975,0.40293512,0.46927616,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1747.0358,False,False,False,,1681,1.540238e-05,1.1485327e-12,0.7491604,False,False,False,False,lsst,26482.434,7.6730494,61090.20875401716,,-8.990613,,,2.7724936516055165,,5077.1787,3.8605626,1.3565108,,0,151.17229886850723,,False,149.1408,0.35647708,692.92993,0.2773367
313888627043074080,170028516868882443,61090.207120104984,151.1722706423058,2.7725197872871052,2,r,4495.0093,251.2991,24089.469,253.23138,17.509655,2026021800288,181,313888627043074080,,False,5342.5586,441.3181,False,False,33,False,1.6604656e-05,,,False,,,,,,0,0.26614153,False,False,False,False,False,False,0.4632776,0.37966242,-0.046825048,0.010463026,0.4048053,0.3537458,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1710.695,False,False,False,,1681,1.6010978e-05,-1.1480032e-12,0.7580354,False,False,False,False,lsst,19323.996,8.352145,61090.20902189889,,-31.551449,,,2.772519648510784,,4294.9346,0.6070524,1.1102787,,0,151.17227363128558,,False,1492.2843,0.29897985,497.18298,0.28839386
313888627043074080,170028516998905931,61090.20758356889,151.17226265173773,2.77251339187182,2,r,4566.4956,275.9328,27098.006,283.16525,16.055769,2026021800289,173,313888627043074080,,False,5410.8213,459.8218,False,False,35,False,1.8220595e-05,,,False,,,,,,0,0.7586578,False,False,False,False,False,False,0.46866646,0.41225237,-0.015219918,0.009240843,0.66789514,0.41728324,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1707.9203,False,False,False,,1681,2.193157e-05,1.486314e-11,0.6012826,False,False,False,False,lsst,22266.629,8.626387,61090.20964888048,,-91.32813,,,2.772517899297358,,4515.255,1.2379649,1.4804671,,0,151.17227082399867,,False,272.3929,0.32717657,3124.543,0.3957565
313888627043074080,170028517136793666,61090.20805073771,151.17227571737473,2.7725215459879706,2,r,4739.6685,248.73886,23268.727,251.0332,18.643103,2026021800290,180,313888627043074080,0,True,6004.311,446.25046,False,False,31,False,1.5468117e-05,,,False,,,,,,0,0.65409726,False,False,False,False,False,False,0.46495467,0.35159555,-0.0072709015,0.0016602476,0.47646326,0.34644666,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1698.6656,False,False,False,,1681,1.60361e-05,2.5914334e-12,0.79799914,False,False,False,False,lsst,18341.432,8.210999,61090.21021065558,,-72.73047,,,2.772520330571444,,4340.815,4.127267,0.46898532,,0,151.17227833291474,,False,757.3347,0.2782101,2079.7615,0.28910896
313888627043074080,170028517267341323,61090.208516529354,151.17225065372529,2.7724997225376247,2,r,4894.9375,240.59319,21821.383,242.63066,20.305399,2026021800291,173,313888627043074080,,False,4866.011,455.8981,False,False,29,False,1.4456275e-05,,,False,,,,,,0,0.003359802,False,False,False,False,False,False,0.41697684,0.29304123,0.023993379,0.0017228225,0.19982874,0.3110142,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1716.5885,False,False,False,,1681,1.1060704e-05,-1.8538573e-11,0.84042156,False,False,False,False,lsst,16643.006,9.629043,61090.21036859555,,-5.3315725,,,2.772497192549031,,4980.938,1.9324992,1.4881454,,0,151.17224749074916,,False,2017.663,0.26251084,574.0371,0.19610094
313888627043074080,170028517401559051,61090.208981006566,151.17226293376186,2.7725123612914504,2,r,5336.027,255.71033,23860.258,256.75424,20.60202,2026021800292,173,313888627043074080,,False,5861.2837,456.91904,False,False,31,False,1.325059e-05,,,False,,,,,,0,0.0851716,False,False,False,False,False,False,0.3583986,0.34841418,0.00034127219,0.0084785065,0.3928082,0.33314282,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1691.1255,False,False,False,,1681,1.4003845e-05,5.6327113e-12,0.85394573,False,False,False,False,lsst,18258.348,9.0582075,61090.210867215355,,74.910965,,,2.7725137379384655,,4851.268,0.42343554,0.6340584,,0,151.1722610732299,,False,1314.1951,0.2374951,431.94855,0.2531671
313888627043074080,170028517669994562,61090.209911183556,151.17227392722475,2.7725405337493325,2,r,4730.694,207.55847,17345.01,207.74278,22.36641,2026021800294,173,313888627043074080,,False,5686.7104,438.98572,False,False,26,False,1.0934347e-05,,,False,,,,,,0,0.14733648,False,False,False,False,False,False,0.30700108,0.22890884,0.018420588,-0.00024048136,0.22459206,0.22650866,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1646.5729,False,False,False,,1681,9.825684e-06,-1.00948685e-11,0.8788439,False,False,False,False,lsst,12504.827,11.828383,61090.21202572134,,-8.552181,,,2.7725382273157457,,4479.9785,0.15095173,0.9927266,,0,151.17227320441842,,False,177.5892,0.19989148,2210.3462,0.17350432
313888627043074080,170028517922701358,61090.21084512786,151.1722529597849,2.77251967934258,2,r,4321.328,189.3541,15963.024,187.67992,22.81089,2026021800296,143,313888627043074080,,False,4083.853,418.06882,False,False,22,False,9.976397e-06,,,False,,,,,,0,0.021289755,False,False,False,False,False,False,0.2279542,0.21226783,-0.043981053,-0.0004877431,0.21952315,0.20829818,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1684.8353,False,False,False,,1681,9.945262e-06,-4.5021704e-13,0.8639201,False,False,False,False,lsst,11566.955,12.524784,61090.21282755406,,-68.60661,,,2.7725202105112285,,4199.2153,0.95092475,0.97526735,,0,151.17225205262943,,False,1431.6193,0.17971452,1096.9111,0.17882843
313888627043074080,170028518073172077,61090.211308147875,151.17227591644595,2.772517747681678,2,r,4648.0747,180.86925,14359.5205,179.45627,25.396826,2026021800297,174,313888627043074080,,False,4421.9873,436.05215,False,False,21,False,7.898059e-06,,,False,,,,,,0,0.0008776691,False,False,False,False,False,False,0.18552189,0.1765856,-0.0056897365,0.004711097,0.15801767,0.1620812,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1677.2101,False,False,False,,1681,7.2566377e-06,-8.2098035e-12,0.8925051,False,False,False,False,lsst,9599.119,18.240639,61090.21316874516,,-40.97991,,,2.772516428929904,,4275.177,0.18691139,0.58289915,,0,151.17227564301868,,False,2999.9082,0.14742474,3245.525,0.12490008
313888627043074080,170028518207914098,61090.21177405331,151.1722712001241,2.772528526210176,2,r,4554.611,187.49225,14401.497,184.70987,23.957634,2026021800298,175,313888627043074080,,False,4232.6353,442.22214,False,False,20,False,7.1063987e-06,,,False,,,,,,0,0.1945446,False,False,False,False,False,False,0.14080516,0.18086317,-0.011336724,0.0014536626,0.13001087,0.16752432,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1640.6556,False,False,False,,1681,6.78065e-06,-4.935007e-12,0.80324817,False,False,False,False,lsst,9802.309,18.062094,61090.213493611096,,-64.89701,,,2.772529127842436,,4126.0146,2.2578938,0.5344978,,0,151.17227009112196,,False,2783.81,0.13189188,3701.55,0.11799357
313888627043074080,170028518320635927,61090.212240906156,151.17226886617044,2.772516736158165,2,r,4842.1865,209.95653,18956.424,208.72462,22.712248,2026021800299,134,313888627043074080,,False,5294.691,424.56958,False,False,26,False,1.0339658e-05,,,False,,,,,,0,0.00072679785,False,False,False,False,False,False,0.26166767,0.25935346,0.028759306,0.00069056597,0.26239917,0.25922093,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1678.1243,False,False,False,,1681,1.0304433e-05,-8.8429524e-13,0.8726246,False,False,False,False,lsst,14050.326,11.472288,61090.21382231248,,9.885159,,,2.772519400714453,,4522.984,0.37987277,0.80519587,,0,151.1722690040544,,False,3107.026,0.18657048,1096.514,0.18499269
313888627043074080,170028518476349472,61090.21412580824,151.17226992209146,2.7725037279616247,3,i,5921.0596,318.53015,22708.836,318.66754,18.621649,2026021800300,175,313888627043074080,,False,4923.5664,682.00354,False,False,23,False,1.31915895e-05,,,False,,,,,,0,0.018486425,False,False,False,False,False,False,0.28938544,0.24644421,0.014294641,0.009147733,0.20553274,0.22205214,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1685.3118,False,False,False,,1681,1.2959088e-05,-3.794519e-11,0.8711364,False,False,False,False,lsst,16512.875,11.912163,61090.21584036248,,-33.325493,,,2.7725032455991685,,5771.4653,1.0126555,0.98113364,,0,151.17227123866826,,False,744.14575,0.26031104,950.91656,0.20783666
313888627043074080,170028518614761481,61090.21468858524,151.1722714186944,2.7725250944508235,3,i,5733.5317,268.90643,16774.158,266.01486,21.316948,2026021800301,183,313888627043074080,,False,4613.8364,686.10364,False,False,20,False,8.39989e-06,,,False,,,,,,0,0.04281427,False,False,False,False,False,False,0.14468089,0.16309401,0.0056387447,-0.0027898713,0.14336188,0.1584647,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1706.0284,False,False,False,,1681,8.261855e-06,-2.1265853e-13,0.90433407,False,False,False,False,lsst,11000.667,15.441346,61090.216294799,,38.17456,,,2.7725252818685955,,5234.709,1.1505234,0.36486244,,0,151.17227025083315,,False,2996.7776,0.15128697,457.20947,0.14893472
313888627043074080,170028518732202070,61090.21515293899,151.17226836245106,2.7725160368735815,3,i,6287.519,306.98248,21407.338,307.05182,20.367414,2026021800302,151,313888627043074080,,False,6055.188,681.4972,False,False,25,False,1.0065169e-05,,,False,,,,,,0,0.00087159383,False,False,False,False,False,False,0.18313609,0.2239333,-0.019734424,-0.0035864566,0.24573822,0.21044263,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1651.9729,False,False,False,,1681,1.1169124e-05,2.4251014e-12,0.9465695,False,False,False,False,lsst,14933.162,12.798722,61090.216865962706,,-79.96755,,,2.7725158002030685,,6021.4385,2.4376817,0.89822125,,0,151.17226562954937,,False,2444.5972,0.18102346,2357.1404,0.20138595
313888627043074080,170028518881624148,61090.215617639304,151.17227399044904,2.7725205561223016,3,i,6128.6333,286.12048,19212.82,283.43628,21.257967,2026021800303,180,313888627043074080,,False,6002.2036,676.4054,False,False,22,False,9.2209675e-06,,,False,,,,,,0,0.0028837726,False,False,False,False,False,False,0.18248639,0.19046612,0.008591741,0.00045565353,0.1864103,0.18777199,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1774.4927,False,False,False,,1681,9.844179e-06,1.9025328e-12,0.9266955,False,False,False,False,lsst,13012.596,12.709912,61090.2175608746,,42.151566,,,2.772518335995854,,5542.991,0.48971847,0.45349854,,0,151.17227151316754,,False,3340.292,0.16573434,1805.9205,0.17766757
