oid,survey_id,measurement_id,mjd,ra,dec,band,band_name,psfFlux,psfFluxErr,scienceFlux,scienceFluxErr,visit,detector,timeProcessedMjdTai,timeWithdrawnMjdTai,adpctdif1,adpctdif2,chinr,clrcoeff,clrcounc,corrected,decnr,diffmaglim,distnr,dubious,e_mag,e_mag_corr,e_mag_corr_ext,exptime,field,isdiffpos,mag,mag_corr,magnr,magzpsci,magzpscirms,magzpsciunc,parent_candid,pid,procstatus,programid,ranr,rcid,rfid,scibckgnd,sciinpseeing,scisigpix,sharpnr,sigmagnr
313888627043074080,lsst,170046106096893987,61094.19223963185,151.17226840764692,2.772517975824434,2,r,4524.4565,170.42264,14054.155,164.04568,2026022200266,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170046118555549704,61094.26615295804,151.17226840174442,2.772518014380262,2,r,4681.545,171.92218,15178.735,165.2274,2026022200359,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170046118713884899,61094.26846005257,151.17226840174442,2.772518014380262,5,y,4273.7866,1188.0493,21958.553,1160.6116,2026022200360,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170046118849675485,61094.26938506572,151.17226840174442,2.772518014380262,5,y,7353.185,1240.1776,25309.611,1216.6669,2026022200361,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170046118988087492,61094.271669922906,151.1722684528123,2.7725179827445374,4,z,5738.2656,402.231,18746.62,388.5626,2026022200362,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170046119105003571,61094.27258301657,151.17226842509882,2.7725180408950543,4,z,6143.002,414.7066,19621.953,401.64502,2026022200363,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050487579574671,61095.09799276355,151.17226852555217,2.7725180278279136,3,i,6117.862,311.97552,20406.904,304.87106,2026022300143,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050487732142414,61095.09845906275,151.17226849185874,2.7725180140793744,3,i,6250.314,314.01926,20380.893,305.7605,2026022300144,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050487870554219,61095.09892506567,151.17226851801703,2.772517974238723,3,i,5588.642,306.20163,19553.014,299.53183,2026022300145,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050487984324659,61095.09939221444,151.17226852032144,2.772517996282787,3,i,6060.8584,310.1965,20158.81,302.9488,2026022300146,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050488138989636,61095.09985955096,151.17226852032144,2.772517996282787,3,i,6354.823,301.77856,19644.113,294.34512,2026022300147,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050488273207456,61095.10032654812,151.17226852261751,2.7725179855454973,3,i,5911.659,288.72064,18215.28,281.18542,2026022300148,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050488410570756,61095.10079480152,151.17226851673902,2.7725180586893186,3,i,5468.306,274.44278,16889.982,268.10526,2026022300149,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050488543216177,61095.10126308698,151.1722685064878,2.7725180068773603,3,i,6787.1846,282.90625,18513.203,276.10095,2026022300150,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050488676909060,61095.1017368813,151.1722685437239,2.7725180425331892,3,i,6264.6157,280.42847,18247.203,273.3103,2026022300151,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050488808505385,61095.102202338916,151.17226856021625,2.772518040222622,3,i,6092.4946,273.7502,17692.398,267.3253,2026022300152,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050488943247817,61095.10267165185,151.1722686366482,2.772518038857238,3,i,6016.5386,294.29422,19168.95,287.4786,2026022300153,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050489075892704,61095.10313983078,151.17226849752166,2.7725180004608716,3,i,6144.371,283.21744,18427.584,276.34485,2026022300154,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050489371591225,61095.10417082596,151.17226852293422,2.772518033515524,3,i,5919.433,268.4155,16969.012,261.91718,2026022300156,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050489501614734,61095.1046373645,151.172268563808,2.7725180301979377,3,i,6561.9224,286.07275,19378.535,279.38327,2026022300157,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050489594413596,61095.106552146935,151.1722685209506,2.772518097818297,1,g,1925.5726,185.48532,11092.662,183.18965,2026022300158,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050489727058016,61095.10702053385,151.17226860396917,2.7725180841024164,1,g,1966.769,184.21622,10943.387,182.08301,2026022300159,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050489862848872,61095.10748965437,151.17226847392388,2.772518073068295,1,g,1946.7284,183.14491,11059.787,180.51042,2026022300160,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050489997590562,61095.10795818802,151.17226856204928,2.7725181135468016,1,g,1721.648,173.05627,9705.715,170.41512,2026022300161,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050490152255784,61095.10842493411,151.17226844149403,2.772518063466455,1,g,1558.3413,168.22926,9245.599,166.03947,2026022300162,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050490286473597,61095.10889287756,151.172268505698,2.772518081732097,1,g,1950.2096,157.93489,8618.576,155.79753,2026022300163,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050490420166663,61095.109361112234,151.17226846524656,2.7725181296431685,1,g,1720.1844,157.4062,8554.8,154.99307,2026022300164,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050490551763241,61095.10982836946,151.17226856644044,2.7725181459949875,1,g,1694.0947,150.65132,8313.784,148.43217,2026022300165,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050490820722692,61095.110766933474,151.17226837472163,2.7725182446146333,1,g,2017.3491,159.6043,9095.701,157.34964,2026022300167,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050491090731398,61095.11169738555,151.17226833120833,2.772518315140225,1,g,1705.4988,154.70486,8537.938,152.4475,2026022300169,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050491250638851,61095.11216618589,151.17226827085065,2.7725183113594514,1,g,1620.4645,148.79422,7902.4526,146.78136,2026022300170,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050491337671122,61095.11270446167,151.17226830771565,2.772518290080609,1,g,1844.3939,153.59474,8458.137,151.26366,2026022300171,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050491490238834,61095.1131727677,151.1722684020537,2.77251821226588,1,g,1674.0264,151.55785,8480.259,148.49997,2026022300172,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050491653292178,61095.114964837936,151.17226835793647,2.772518328112746,4,z,5822.688,400.74963,16170.2295,391.40143,2026022300173,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050491786461289,61095.115437835935,151.1722683161026,2.772518250770453,4,z,7048.922,403.68457,17397.732,394.83347,2026022300174,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050491921727545,61095.11590358395,151.1722683607523,2.772518326419225,4,z,6301.9243,425.81082,18010.857,415.6538,2026022300175,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050492056469730,61095.11637232581,151.17226842043428,2.7725183819305594,4,z,5847.8105,413.53354,16614.145,404.36108,2026022300176,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050492188066014,61095.11684140755,151.17226836440838,2.772518302993235,4,z,6416.3696,426.78183,17901.041,417.2013,2026022300177,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050492322283637,61095.11731047916,151.17226843698026,2.7725183897836807,4,z,6288.6807,420.4896,17408.236,410.80508,2026022300178,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050492454928403,61095.117778549895,151.1722683867039,2.7725184091812807,4,z,6711.07,408.0819,17593.254,398.35614,2026022300179,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050492588097590,61095.11824617551,151.17226837504887,2.772518355308921,4,z,6070.8037,376.44,15395.069,367.35553,2026022300180,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050492722315496,61095.11871366539,151.17226832051196,2.772518356282588,4,z,5999.298,382.4895,15551.795,372.9262,2026022300181,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050492857057317,61095.119184208655,151.17226841499843,2.7725183356630145,4,z,6259.824,405.3988,16797.42,395.64142,2026022300182,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050492992848248,61095.119651627625,151.17226837585906,2.772518334700592,4,z,6569.893,391.55066,16533.928,382.6804,2026022300183,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050493122871302,61095.12011995214,151.17226838609187,2.7725183348474594,4,z,6490.0337,389.61453,16116.834,380.1078,2026022300184,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050493272817985,61095.1205847548,151.17226838172903,2.7725183183934172,4,z,6709.8755,369.43,15794.986,360.56177,2026022300185,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050493396025523,61095.12104436464,151.17226835777706,2.7725182335134657,4,z,6142.6733,395.5254,16157.814,387.04675,2026022300186,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050493529194557,61095.1215101234,151.1722683428247,2.772518301438165,4,z,6618.522,382.4687,16467.941,372.7045,2026022300187,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050493666558400,61095.12338987329,151.17226831460914,2.7725183168587035,2,r,4984.3696,172.75389,13415.426,168.52415,2026022300188,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050493799727667,61095.12385543584,151.17226830036176,2.7725182916060964,2,r,4698.123,167.25735,12569.545,163.1672,2026022300189,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050493934993783,61095.124320700954,151.1722683029803,2.7725182817808,2,r,4710.2524,167.26045,12812.086,163.05043,2026022300190,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050494069211484,61095.12478742591,151.17226831991516,2.772518292655755,2,r,4583.0396,164.15866,12100.996,159.83861,2026022300191,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050494201332302,61095.125253517304,151.172268343759,2.772518304541224,2,r,4742.322,166.2698,12668.069,161.7207,2026022300192,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050494335549929,61095.12572255821,151.17226832408377,2.7725182907750847,2,r,4811.303,163.62563,12431.544,158.79776,2026022300193,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050494468194566,61095.12619548972,151.17226832755833,2.7725182942908115,2,r,4649.794,159.68024,12201.148,155.37538,2026022300194,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050494601363632,61095.12666042595,151.17226833147896,2.7725182962297,2,r,4768.921,160.37016,12387.477,155.57428,2026022300195,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050494737154085,61095.127127925145,151.1722683253386,2.7725183161971807,2,r,4543.968,160.94743,12261.211,156.5183,2026022300196,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050494870323469,61095.12759611469,151.17226832781222,2.7725183023842654,2,r,4746.232,160.5883,12272.416,155.76776,2026022300197,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050495021842513,61095.12806316138,151.17226834619655,2.772518312403992,2,r,4528.3184,163.29907,12063.539,158.78027,2026022300198,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050495136137316,61095.1285307989,151.17226831970711,2.7725182824924577,2,r,4979.5146,158.77167,12482.617,154.53166,2026022300199,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050495286084273,61095.12899616066,151.17226835098307,2.77251831495375,2,r,4590.643,171.70457,12791.381,167.78423,2026022300200,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050495388319748,61095.129633617296,151.17226832869565,2.772518302035639,2,r,4537.833,174.36519,13955.692,169.00523,2026022300201,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050495519916106,61095.13009929539,151.17226835934702,2.772518326282908,2,r,4550.0366,174.98999,14102.241,169.3222,2026022300202,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050495678251050,61095.13190573314,151.17226837687159,2.772518328871068,3,i,5901.333,249.68777,16763.041,241.68134,2026022300203,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050495946686468,61095.132840946884,151.17226836313722,2.772518341099147,3,i,5998.0664,230.0282,15398.298,222.75975,2026022300205,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050496081428495,61095.1333076001,151.17226836451513,2.772518311332583,3,i,5808.1113,241.29648,16029.46,233.54492,2026022300206,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050496216695023,61095.13377287988,151.17226841113802,2.7725183383197316,3,i,5606.106,239.34378,15801.348,231.78601,2026022300207,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050496350912730,61095.13423836534,151.17226837901566,2.772518310626104,3,i,6178.3354,239.9581,16258.703,232.15877,2026022300208,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050496613581193,61095.135169875066,151.17226835536897,2.7725183487690157,3,i,6697.2617,242.79958,17268.783,234.61633,2026022300210,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050496749371510,61095.13563587865,151.17226833515082,2.772518347263142,3,i,6380.6626,232.9439,16156.177,224.92067,2026022300211,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050496882016334,61095.13610608895,151.17226831910244,2.772518343553007,3,i,6049.6587,236.19417,16231.848,227.88887,2026022300212,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050497019904009,61095.13657048374,151.17226835013602,2.7725183583443083,3,i,5511.3037,225.67902,14859.549,218.41536,2026022300213,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050497151500585,61095.13703685996,151.172268364707,2.7725183384646472,3,i,6338.765,217.73412,14934.665,210.60207,2026022300214,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050497303019613,61095.13750201232,151.17226839894101,2.7725183232062527,3,i,6113.595,218.64966,14807.568,211.18817,2026022300215,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050497437237422,61095.138061760445,151.1722683838423,2.7725183480052005,3,i,6056.5264,226.86775,15389.632,219.33784,2026022300216,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050497552057062,61095.138529601354,151.17226833711902,2.772518345144056,3,i,5958.08,222.71837,14866.184,215.63423,2026022300217,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050497805812311,61095.140874321296,151.1722683348301,2.7725183507098037,1,g,1744.6648,113.4528,7359.0503,110.79177,2026022300219,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050497959952903,61095.14133967445,151.17226836929615,2.7725183626177836,1,g,1732.0411,117.67286,7827.2363,114.4921,2026022300220,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050498227863557,61095.14227042209,151.17226835357093,2.772518337768983,1,g,1754.2542,111.53859,7296.351,108.68391,2026022300222,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050498365751333,61095.14273707614,151.17226839055274,2.772518368237166,1,g,1897.9413,115.680626,7717.301,113.00254,2026022300223,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050498493153662,61095.143202573934,151.17226835226413,2.772518378012506,1,g,1724.361,110.89298,7198.236,107.89886,2026022300224,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050498762637890,61095.14413893499,151.17226843404165,2.772518390818553,1,g,1922.133,109.43362,7240.8506,106.86734,2026022300226,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050498895282692,61095.144604067595,151.17226838313184,2.7725184119990027,1,g,1769.78,106.562744,6842.29,103.85682,2026022300227,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050499032645692,61095.14506851164,151.1722684328434,2.772518353330614,1,g,1821.3925,103.111206,6482.0415,100.974464,2026022300228,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050499166339078,61095.14553665082,151.17226845962682,2.7725183906342665,1,g,1896.5927,106.44753,6957.434,104.09204,2026022300229,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050499312615447,61095.14600623819,151.17226846866805,2.7725184157459393,1,g,1813.1881,109.42137,6526.661,106.711876,2026022300230,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050499450503724,61095.146552156235,151.17226846869696,2.772518403383067,1,g,1860.2513,113.1296,7153.8687,110.786156,2026022300231,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050499564798025,61095.1470194866,151.172268489524,2.772518438492843,1,g,1851.6093,105.97476,6821.895,103.56824,2026022300232,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050499706355819,61095.14884484888,151.17226850485503,2.7725184947360635,4,z,6476.2354,342.9587,15610.728,333.12897,2026022300233,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050499839524924,61095.14931093139,151.17226850275756,2.7725184805322156,4,z,6519.3564,358.4142,16579.24,348.33026,2026022300234,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050499974791193,61095.14977643661,151.172268518006,2.772518597352471,4,z,6669.1504,344.19144,15967.049,333.84943,2026022300235,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050500109533342,61095.15024077405,151.17226844853502,2.7725185751784376,4,z,6377.3086,359.326,16390.744,348.74884,2026022300236,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050500241129646,61095.15070402154,151.1722684769086,2.7725185461073623,4,z,6048.135,343.1549,15158.965,333.23172,2026022300237,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050500375347275,61095.15116941439,151.17226847803613,2.7725185353882797,4,z,6288.8643,345.4372,15478.982,335.0607,2026022300238,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050500507992069,61095.151638746625,151.17226849780522,2.7725185500416645,4,z,6553.156,340.5312,15851.146,330.07602,2026022300239,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050500641161248,61095.15210396373,151.17226852082754,2.772518595149632,4,z,6379.667,331.70776,15060.083,322.0629,2026022300240,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050500775379146,61095.152571028084,151.17226849783427,2.7725185833358745,4,z,6261.999,338.99707,15433.921,329.03644,2026022300241,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050500910120977,61095.15304193804,151.17226852565932,2.772518605768741,4,z,6214.9585,347.90387,15627.914,338.59656,2026022300242,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050501045911901,61095.15350438159,151.17226851389796,2.772518577350152,4,z,6163.772,354.46457,15893.315,343.65015,2026022300243,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050501325881646,61095.15443589182,151.17226856971928,2.7725186185591757,4,z,6229.8726,340.5956,15578.006,330.40146,2026022300245,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050501426544669,61095.15508412129,151.17226851950016,2.7725186143518035,4,z,7019.449,382.45322,18228.502,370.71683,2026022300246,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050501558141456,61095.155550065974,151.1722685458388,2.77251861726135,4,z,6040.7275,371.79095,16758.488,361.0379,2026022300247,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050501732205087,61095.15743160785,151.1722685695191,2.7725186269829996,2,r,4249.491,151.13235,11472.776,145.93329,2026022300248,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050501866946606,61095.15789888926,151.17226857086263,2.772518637076669,2,r,4704.476,152.19472,11796.222,147.35571,2026022300249,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050502000640340,61095.15836536857,151.1722686099386,2.772518642380595,2,r,4688.86,155.84998,12152.615,150.50876,2026022300250,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050502136430604,61095.158831362,151.1722686161967,2.7725186714006074,2,r,4400.599,159.7796,11707.694,154.54556,2026022300251,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050502266978582,61095.159295887075,151.17226859925722,2.772518639856103,2,r,4568.62,156.05513,11881.057,151.97646,2026022300252,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050502401196403,61095.159760836905,151.1722685859422,2.7725186671185256,2,r,4780.6284,157.96635,12209.931,153.60045,2026022300253,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050502533840900,61095.16022970482,151.17226857506864,2.7725186987530575,2,r,4332.2305,156.23375,11860.375,151.08241,2026022300254,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050502650233145,61095.16069642656,151.17226859996555,2.7725186813538882,2,r,4797.847,156.47891,13069.027,151.40033,2026022300255,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050502786024125,61095.1611634656,151.17226861559575,2.7725187098387973,2,r,4812.1445,161.67845,13605.729,156.38487,2026022300256,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050503070188193,61095.16209735326,151.17226859433464,2.7725187082931466,2,r,4699.901,163.08603,12858.243,157.71669,2026022300258,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050503188152689,61095.162564312246,151.17226859736655,2.7725187351725764,2,r,4840.472,156.54474,13090.88,151.60468,2026022300259,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050503334429116,61095.16302967743,151.1722685857986,2.772518762340291,2,r,4479.2725,162.83932,12785.158,158.1203,2026022300260,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050503464452771,61095.163647517715,151.1722685887177,2.772518746776129,2,r,5034.7803,174.99794,15087.393,169.10979,2026022300261,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050503594476288,61095.16411102216,151.1722685663989,2.772518741590212,2,r,4676.2026,166.29689,14119.549,160.91934,2026022300262,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050515816677413,61095.22077667644,151.1722685663989,2.772518741590212,5,y,4332.3013,1377.0986,28345.143,1339.7341,2026022300353,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170050515935167094,61095.22124316533,151.1722685663989,2.772518741590212,5,y,5933.649,1294.7727,28964.795,1257.8505,2026022300354,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054942020076051,61096.124610683495,151.17226855616917,2.772518782449257,3,i,6358.568,261.7053,16391.416,255.36374,2026022400563,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054942155866565,61096.12507405218,151.17226855150443,2.7725187987436852,3,i,6626.972,263.05963,16540.62,256.88705,2026022400564,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054942423777701,61096.126009169966,151.17226857635598,2.772518795421266,3,i,6269.2944,275.43506,18036.822,268.409,2026022400566,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054942559568147,61096.12647471522,151.1722685541369,2.7725187613481803,3,i,5874.313,269.08878,17219.596,262.49796,2026022400567,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054942689591810,61096.12694419852,151.17226857636567,2.7725187965788876,3,i,6079.5933,263.2273,16841.361,256.9351,2026022400568,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
