mjd,flux_ztfg,flux_ztfi,flux_ztfr,flux_error_ztfg,flux_error_ztfi,flux_error_ztfr,type,obj_id,mjd_0,redshift,mag_ztfg,abs_mag_ztfg,mag_error_ztfg,mag_ztfr,abs_mag_ztfr,mag_error_ztfr,mag_ztfi,abs_mag_ztfi,mag_error_ztfi,t,rise,fade
59080.699620661006,53.7352181968764,,53.73730187586723,5.432798694730795,,4.176473374384066,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.574352458225157,-16.18672118703303,0.1097713275197013,19.57431035768228,-16.186763287575907,0.08438362538655,,,,0.2884400609467696,n,y
59080.70163772437,53.72791275466017,,53.72790035154866,5.42873086784274,,4.175508365177731,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.57450007691164,-16.186573568346546,0.1097040504070883,19.574500327554333,-16.186573317703854,0.084378890216826,,,,0.2904571243100338,n,y
59080.70365478773,53.72058766791173,,53.71847833531382,5.424672921984252,,4.174569775686679,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.574648112703052,-16.186425532555134,0.109636994791988,19.57469074484525,-16.186382900412937,0.0843747195603725,,,,0.2924741876732979,n,y
59080.705671851094,53.71324291930106,,53.70903585215695,5.42062481229589,,4.17365751521447,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.57479656611759,-16.186277079140595,0.1095701598200295,19.574881609279377,-16.18619203597881,0.0843711118368031,,,,0.294491251036562,n,y
59080.70768891446,53.70587849150418,,53.6995729270884,5.416586494038285,,4.172771493053984,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.57494543767405,-16.186128207584137,0.1095035446391886,19.575072920581015,-16.186000724677168,0.0843680654656743,,,,0.2965083143998261,n,y
59080.709705977824,53.698494367203814,,53.690089585134785,5.412557922593629,,4.171911618494135,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.575094727891805,-16.18597891736638,0.1094371483998157,19.57526467847441,-16.185808966783775,0.0843655788666122,,,,0.2985253777630903,n,y
59080.71172304118,53.691090529088925,,53.68058585133888,5.408539053467696,,4.171077800826484,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.57524443729083,-16.185829207967355,0.1093709702546767,19.57545688268376,-16.185616762574426,0.0843636504594384,,,,0.3005424411263544,n,y
59080.71374010455,53.68366695985479,,53.67106175075998,5.404529842291123,,4.170269949351986,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.5753945663917,-16.185679078866485,0.1093050093589785,19.575649532933184,-16.185424112325002,0.0843622786642969,,,,0.3025595044896185,n,y
59080.71575716791,53.67622364220296,,53.661517308473826,5.400530244821277,,4.16948797338745,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.57554511571558,-16.185528529542605,0.1092392648704057,19.57584262894676,-16.185231016311427,0.0843614619017768,,,,0.3045765678528827,n,y
59080.71777423128,53.668760558841136,,53.651952549572854,5.396540216943751,,4.168731782272716,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.57569608578425,-16.185377559473935,0.1091737359491508,19.57603617044849,-16.185037474809697,0.0843611985930492,,,,0.3065936312161468,n,y
59080.71979129464,53.66127769248308,,53.642367499166255,5.392559714674171,,4.168001285376297,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.575847477120092,-16.185226168138094,0.1091084217579499,19.576230157162303,-16.184843488095883,0.0843614871599729,,,,0.3086106945794109,n,y
59080.721808358,53.65377502584877,,53.63276218238008,5.38858869415971,,4.167296392103134,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.575999290246106,-16.185074355012084,0.1090433214621131,19.57642458881206,-16.184649056446126,0.0843623260252435,,,,0.310627757942675,n,y
59080.723825421366,53.64625254166391,,53.623136624357336,5.384627111680854,,4.166617011900115,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.57615152568588,-16.184922119572306,0.1089784342295602,19.57661946512153,-16.184454180136655,0.0843637136124971,,,,0.3126448213059392,n,y
59080.72584248472,53.638710222660336,,53.6134908502581,5.380674923652792,,4.1659630542633135,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.576304183963657,-16.18476946129453,0.1089137592308474,19.57681478581442,-16.184258859443766,0.0843656483464489,,,,0.3146618846692032,n,y
59080.72785954809,53.63114805157556,,53.603824885259826,5.376732086627329,,4.165334428744125,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.57645726560428,-16.184616379653907,0.1088492956392067,19.577010550614332,-16.184063094643854,0.0843681286530099,,,,0.3166789480324674,n,y
59080.729876611455,53.623566011152896,,53.59413875455705,5.372798557294316,,4.164731044955813,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.576610771133215,-16.18446287412497,0.1087850426305743,19.577206759244785,-16.1838668860134,0.084371152959412,,,,0.3186960113957315,n,y
59080.73189367482,53.61596408414153,,53.584432483362,5.368874292483247,,4.164152812580106,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.576764701076563,-16.184308944181623,0.1087209993836219,19.57740341142921,-16.18367023382898,0.0843747196943336,,,,0.3207130747589956,n,y
59080.73391073818,53.60834225329607,,53.57470609690431,5.364959249165136,,4.163599641373475,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.57691905596105,-16.18415458929714,0.1086571650797957,19.577600506890917,-16.18347313836727,0.0843788272880204,,,,0.3227301381222597,n,y
59080.73592780154,53.600700501376814,,53.564959620431296,5.361053384453604,,4.16307144117345,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.577073836314035,-16.18399980894415,0.108593538903337,19.57779804535315,-16.183275599905038,0.0843834741724057,,,,0.3247472014855239,n,y
59080.73794486491,53.5930388111496,,53.555193079208046,5.357156655607031,,4.162568121905187,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.577229042663525,-16.18384460259466,0.1085301200413264,19.57799602653901,-16.183077618719174,0.0843886587812362,,,,0.326764264848788,n,y
59080.73996192827,53.58535716538573,,53.545406498517714,5.353269020029788,,4.1620895935877575,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.577384675538163,-16.183688969720023,0.1084669076837079,19.578194450171516,-16.18287919508667,0.084394379550193,,,,0.3287813282120521,n,y
59080.74197899163,53.577655546861685,,53.535599903661186,5.349390435274077,,4.1616357663400745,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.577540735467228,-16.18353290979096,0.1084039010233272,19.57839331597356,-16.182680329284626,0.0844006349170051,,,,0.3307983915753162,n,y
59080.743996055,53.56993393835949,,53.52577331995772,5.345520859041225,,4.161206550387875,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.577697222980657,-16.18337642227753,0.1083410992559564,19.578592623667916,-16.18248102159027,0.0844074233215836,,,,0.3328154549385804,n,y
59080.74601311836,53.56219232266632,,53.5159267727448,5.341660249183517,,4.160801856069319,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.577854138609037,-16.18321950664915,0.108278501580332,19.57879237297724,-16.182281272280946,0.0844147432061295,,,,0.3348325183018445,n,y
59080.74803018173,53.554430682574505,,53.50606028737815,5.337808563705622,,4.160421593841378,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.57801148288361,-16.183062162374576,0.1082161071981837,19.578992563624055,-16.18208108163413,0.0844225930152565,,,,0.3368495816651086,n,y
59080.750047245085,53.54664900088145,,53.49617388923203,5.333965760766258,,4.160065674286066,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.578169256336277,-16.18290438892191,0.108153915314268,19.579193195330767,-16.18188044992742,0.0844309711961115,,,,0.3388666450283727,n,y
59080.75206430845,53.538847260389694,,53.4862676036992,5.3301317986795915,,4.159734008116532,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.578327459499594,-16.182746185758592,0.1080919251363963,19.57939426781964,-16.181679377438545,0.0844398761984918,,,,0.3408837083916369,n,y
59080.754081371815,53.53102544390674,,53.47634145619142,5.3263066359169855,,4.159426506183145,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.578486092906793,-16.182587552351393,0.1080301358754711,19.5795957808128,-16.181477864445384,0.0844493064749625,,,,0.342900771754901,n,y
59080.75609843517,53.52318353424479,,53.46639547213883,5.322490231108509,,4.159143079479485,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.578645157091767,-16.18242848816642,0.1079685467455165,19.579797734032237,-16.18127591122595,0.0844592604809731,,,,0.3449178351181651,n,y
59080.75811549854,53.51532151422116,,53.45642967699088,5.318682543044365,,4.158883639148481,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.57880465258909,-16.182268992669098,0.1079071569637069,19.58000012719979,-16.181073518058398,0.0844697366749752,,,,0.3469348984814293,n,y
59080.7601325619,53.50743936665776,,53.44644409621588,5.314883530676479,,4.158648096488175,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.578964579933995,-16.18210906532419,0.1078459657503998,19.580202960037145,-16.18087068522104,0.0844807335185349,,,,0.3489519618446934,n,y
59080.76214962527,53.49953707438125,,53.43643875530132,5.311093153120098,,4.158436362957968,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.57912493966242,-16.181948705595765,0.1077849723291684,19.580406232265844,-16.180667412992342,0.0844922494764541,,,,0.3509690252079575,n,y
59080.76416668863,53.49161462022281,,53.426413679754056,5.307311369655321,,4.158248350184153,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.579285732310968,-16.181787912947218,0.107724175926833,19.58060994360727,-16.180463701650915,0.0845042830168772,,,,0.3529860885712216,n,y
59080.76618375199,53.48367198701835,,53.41636889510018,5.303538139728601,,4.15808396996622,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.579446958416938,-16.181626686841252,0.1076635757734916,19.58081409378264,-16.180259551475547,0.0845168326114143,,,,0.3550031519344857,n,y
59080.76820081536,53.475709157608065,,53.406304426885455,5.299773422954064,,4.1579431342820685,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.5796086185183,-16.181465026739886,0.1076031711025471,19.581018682513008,-16.180054962745178,0.0845298967352421,,,,0.3570202152977498,n,y
59080.77021787872,53.467726114836736,,53.3962203006752,5.296017179115338,,4.157825755294444,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.57977071315375,-16.181302932104437,0.1075429611507446,19.581223709519257,-16.17984993573893,0.08454347386723,,,,0.359037278661014,n,y
59080.77223494208,53.45972284155343,,53.38611654205432,5.292269368166879,,4.157731745356282,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.579933242862655,-16.18114040239553,0.1074829451581991,19.5814291745221,-16.179644470736086,0.0845575624900438,,,,0.3610543420242781,n,y
59080.774252005445,53.45169932061151,,53.37599317662795,5.288529950235488,,4.1576610170162445,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.580096208185097,-16.18097743707309,0.1074231223684262,19.58163507724207,-16.179438568016117,0.0845721610902533,,,,0.3630714053875422,n,y
59080.77626906881,53.44365553486835,,53.3658502300207,5.284798885621867,,4.157613483024802,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.58025960966186,-16.180814035596327,0.1073634920283753,19.58184141739952,-16.179232227858666,0.0845872681584525,,,,0.3650884687508063,n,y
59080.778286132176,53.43559146718571,,53.355687727877616,5.281076134802023,,4.157589056339751,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.580423447834427,-16.18065019742376,0.1073040533884571,19.58204819471462,-16.179025450543566,0.0846028821893664,,,,0.3671055321140705,n,y
59080.78030319553,53.427507100429295,,53.34550569586386,5.277361658428834,,4.157587650131213,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.580587723245017,-16.180485922013172,0.1072448057025769,19.58225540890734,-16.178818236350846,0.0846190016819491,,,,0.3691225954773346,n,y
59080.7823202589,53.419402417468774,,53.335304159664794,5.273655417333329,,4.157609177788151,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.58075243643653,-16.180321208821656,0.1071857482281612,19.58246305969747,-16.178610585560712,0.0846356251395125,,,,0.3711396588405987,n,y
59080.784337322264,53.41127740117788,,53.32508314498624,5.2699573725265445,,4.15765355292272,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.580917587952616,-16.18015605730557,0.1071268802261956,19.582671146804604,-16.178402498453583,0.0846527510698104,,,,0.3731567222038628,n,y
59080.78635438562,53.40313203443397,,53.31484267755465,5.2662674852005384,,4.157720689376681,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.581083178337636,-16.17999046692055,0.1070682009612467,19.582879669948117,-16.17819397531007,0.0846703779851656,,,,0.375173785567127,n,y
59080.78837144899,53.394966300118305,,53.30458278311706,5.262585716730178,,4.157810501226069,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.581249208136676,-16.17982443712151,0.1070097097014986,19.583088628847197,-16.17798501641099,0.084688504402561,,,,0.3771908489303911,n,y
59080.79038851235,53.386780181115874,,53.29430348744124,5.258912028674417,,4.157922902786926,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.581415677895556,-16.17965796736263,0.1069514057187798,19.58329802322081,-16.177775622037377,0.0847071288437534,,,,0.3792079122936552,n,y
59080.79240557572,53.37857366031522,,53.284004816315765,5.25524638277784,,4.158057808620408,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.58158258816083,-16.179491057097355,0.1068932882885954,19.58350785278772,-16.177565792470467,0.0847262498353737,,,,0.3812249756569194,n,y
59080.794422639075,53.37034672060854,,53.27368679555048,5.251588740972003,,4.158215133538286,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.581749939479792,-16.179323705778394,0.1068353566901551,19.583718117266457,-16.17735552799173,0.0847458659090355,,,,0.3832420390201835,n,y
59080.79643970244,53.36209934489139,,53.26334945097603,5.247939065377039,,4.158394792607591,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.58191773240047,-16.179155912857716,0.1067776102064072,19.583928816375355,-16.17714482888283,0.0847659756014273,,,,0.3852591023834476,n,y
59080.798456765806,53.35383151606276,,53.25299280844433,5.2442973183027615,,4.158596701156306,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.58208596747164,-16.178987677786544,0.1067200481240613,19.5841399498325,-16.176933695425685,0.0847865774544254,,,,0.3872761657467117,n,y
59080.80047382917,53.345543217025146,,53.242616893828824,5.240663462250506,,4.158820774778236,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.58225464524284,-16.178819000015345,0.1066626697336267,19.584351517355756,-16.17672212790243,0.0848076700151894,,,,0.3892932291099758,n,y
59080.80249089253,53.33723443068408,,53.23222173302419,5.237037459914207,,4.159066929338078,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.582423766264345,-16.17864987899384,0.106605474329436,19.584563518662755,-16.17651012659543,0.0848292518362643,,,,0.3913102924732399,n,y
59080.804507955894,53.328905139948496,,53.22180735194675,5.233419274181913,,4.159335080976286,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.58259333108719,-16.178480314170997,0.1065484612096764,19.584775953470892,-16.176297691787294,0.0848513214756761,,,,0.3933273558365041,n,y
59080.80652501926,53.320555327730276,,53.211373776534494,5.229808868137339,,4.159625146114337,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.582763340263178,-16.17831030499501,0.1064916296764224,19.584988821497316,-16.17608482376087,0.0848738774970374,,,,0.3953444191997682,n,y
59080.808542082625,53.312184976944465,,53.20092103274716,5.22620620506099,,4.1599370414593215,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.582933794344868,-16.17813985091332,0.1064349790356598,19.585202122458934,-16.175871522799252,0.0848969184696383,,,,0.3973614825630323,n,y
59080.81055914598,53.30379407050907,,53.19044914656635,5.222611248431729,,4.160270684008882,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.583104693885588,-16.1779689513726,0.1063785085973192,19.58541585607241,-16.175657789185777,0.0849204429685455,,,,0.3993785459262964,n,y
59080.81257620935,53.295382591344904,,53.17995814399593,5.219023961928118,,4.160625991056051,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.58327603943945,-16.177797605818736,0.1063222176753038,19.585630022054133,-16.175443623204053,0.0849444495746982,,,,0.4013956092895606,n,y
59080.81459327271,53.2869505223757,,53.1694480510614,5.215444309429897,,4.161002880194128,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.583447831561323,-16.177625813696864,0.1062661055875213,19.585844620120255,-16.17522902513793,0.0849689368750073,,,,0.4034126726528247,n,y
59080.81661033607,53.27849784652801,,53.158918893811034,5.21187225501906,,4.161401269321057,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.58362007080687,-16.177453574451317,0.1062101716559065,19.586059649986662,-16.175013995271524,0.084993903462441,,,,0.4054297360160888,n,y
59080.81862739944,53.270024546730895,,53.148370698315155,5.208307762981526,,4.161821076644213,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.58379275773253,-16.177280887525654,0.1061544152064577,19.58627511136897,-16.174798533889216,0.0850193479361226,,,,0.4074467993793529,n,y
59080.8206444628,53.26153060591614,,53.13780349066654,5.20475079780837,,4.162262220685245,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.583965892895534,-16.17710775236265,0.1060988355692618,19.586491003982523,-16.174582641275663,0.0850452689014273,,,,0.4094638627426171,n,y
59080.82266152617,53.25301600701794,,53.12721729698061,5.2012013241972035,,4.162724620284231,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.584139476853903,-16.176934168404284,0.1060434320785253,19.586707327542396,-16.17436631771579,0.0850716649700659,,,,0.4114809261058812,n,y
59080.82467858952,53.244480732973166,,53.116612143395464,5.197659307053443,,4.163208194604292,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.58431351016645,-16.176760135091737,0.1059882040725999,19.586924081763385,-16.1741495634948,0.0850985347601775,,,,0.4134979894691453,n,y
59080.82669565289,53.23592476672088,,53.10598805607208,5.194124711491787,,4.16371286313624,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.58448799339279,-16.176585651865395,0.1059331508940156,19.58714126636,-16.173932378898186,0.0851258768964238,,,,0.4155150528324094,n,y
59080.828712716255,53.22734809120241,,53.09534506119417,5.190597502837315,,4.164238545702725,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.584662927093344,-16.176410718164842,0.1058782718895041,19.587358881046477,-16.17371476421171,0.0851536900100729,,,,0.4175321161956736,n,y
59080.83072977962,53.21875068936163,,53.08468318496867,5.1870776466272135,,4.164785162462515,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.58483831182933,-16.176235333428856,0.105823566410035,19.587576925536737,-16.17349671972145,0.085181972739086,,,,0.4195491795589377,n,y
59080.83274684298,53.210132544144145,,53.0740024536254,5.183565108611516,,4.165352633915128,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.585014148162788,-16.176059497095398,0.1057690338108337,19.58779539954444,-16.173278245713746,0.0852107237282114,,,,0.4215662429222018,n,y
59080.83476390634,53.20149363849791,,53.06330289341774,5.180059854755042,,4.165940880904734,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.585190436656568,-16.17588320860162,0.1057146734514215,19.588014302782916,-16.17305934247527,0.0852399416290635,,,,0.423583306285466,n,y
59080.83678096971,53.19283395537289,,53.052584530622134,5.176561851238231,,4.166549824624418,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.585367177874335,-16.17570646738385,0.1056604846956346,19.588233634965217,-16.172840010292973,0.0852696251002103,,,,0.42560036964873,n,y
59080.83879803307,53.18415347772086,,53.04184739153873,5.17307106445859,,4.16717938662029,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.58554437238059,-16.175529272877597,0.105606466911656,19.58845339580406,-16.172620249454127,0.0852997728072565,,,,0.4276174330119942,n,y
59080.84081509643,53.17545218849543,,53.0310915024911,5.16958746103216,,4.167829488795584,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.58572202074064,-16.175351624517546,0.1055526194720467,19.58867358501189,-16.1724000602463,0.0853303834229277,,,,0.4296344963752583,n,y
59080.8428321598,53.16673007065226,,53.020316889826574,5.166111007794482,,4.168500053414811,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.58590012352064,-16.17517352173755,0.1054989417537666,19.588894202300796,-16.17217944295739,0.0853614556271555,,,,0.4316515597385224,n,y
59080.84484922316,53.15798710714834,,53.00952357991634,5.1626416718021675,,4.169191003107307,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.58607868128757,-16.174994963970615,0.1054454331382102,19.589115247382583,-16.171958397875603,0.0853929881071496,,,,0.4336686231017865,n,y
59080.84686628652,53.14922328094248,,52.998711599155456,5.159179420333859,,4.169902260871648,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.58625769460926,-16.174815950648927,0.1053920930112264,19.58933671996871,-16.171736925289476,0.0854249795574893,,,,0.4356856864650507,n,y
59080.848883349885,53.14043857499515,,52.98788097396287,5.155724220891823,,4.1706337500791895,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.586437164054363,-16.174636481203823,0.1053389207631537,19.58955861977032,-16.171515025487864,0.0854574286801959,,,,0.4377027498283148,n,y
59080.85090041325,53.13163297226805,,52.97703173078192,5.152276041203107,,4.17138539447785,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.5866170901924,-16.174456555065785,0.1052859157888462,19.58978094649822,-16.171292698759967,0.0854903341848108,,,,0.4397198131915789,n,y
59080.852917476615,53.12280645572445,,52.96616389608008,5.148834849220509,,4.172157118196018,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.586797473593737,-16.174276171664452,0.1052330774876949,19.590003699862883,-16.171069945395303,0.0855236947884761,,,,0.441736876554843,n,y
59080.85493453997,53.11395900832888,,52.955277496349154,5.145400613124368,,4.172948845746219,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.58697831482958,-16.174095330428607,0.1051804052636665,19.590226879574445,-16.17084676568374,0.085557509216011,,,,0.4437539399181072,n,y
59080.85695160334,53.1050906130471,,52.94437255810542,5.141973301323183,,4.173760502028661,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.58715961447201,-16.173914030786175,0.1051278985253185,19.59045048534269,-16.170623159915497,0.0855917761999849,,,,0.4457710032813713,n,y
59080.858968666704,53.09620125284603,,52.93344910788976,5.138552882455316,,4.17459201233481,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.58734137309397,-16.173732272164216,0.105075556685836,19.590674516877066,-16.17039912838112,0.0856264944807918,,,,0.4477880666446354,n,y
59080.86098573007,53.08729091069367,,52.922507172267856,5.135139325390034,,4.175443302351007,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.587523591269267,-16.17355005398892,0.1050233791630552,19.59089897388666,-16.170174671371527,0.0856616628067257,,,,0.4498051300078995,n,y
59080.86300279343,53.07835956955923,,52.91154677782998,5.1317325992287115,,4.1763142981620875,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.58770626957257,-16.173367375685615,0.10497136537949,19.591123856080205,-16.16994978917798,0.0856972799340563,,,,0.4518221933711637,n,y
59080.86501985679,53.06940721241264,,52.900567951191455,5.12833267330605,,4.1772049262541735,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.587889408579443,-16.173184236678743,0.10491951476236,19.591349163166083,-16.169724482092104,0.0857333446270877,,,,0.4538392567344278,n,y
59080.86703692016,53.06043382222461,,52.88957071899263,5.124939517191333,,4.178115113518992,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.588073008866317,-16.17300063639187,0.1048678267436183,19.591574894852297,-16.16949875040589,0.0857698556582478,,,,0.4558563200976919,n,y
59080.86905398352,53.051439381966965,,52.8785551078989,5.121553100689514,,4.1790447872564105,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.5882570710105,-16.172816574247687,0.1048163007599755,19.59180105084649,-16.169272594411694,0.0858068118081433,,,,0.4578733834609561,n,y
59080.87107104688,53.04242387461187,,52.86752114460106,5.118173393842623,,4.179993875177985,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.588441595590204,-16.172632049667982,0.1047649362529322,19.592027630855934,-16.16904601440225,0.0858442118656331,,,,0.4598904468242202,n,y
59080.873088110246,53.03338728313235,,52.85646885581509,5.114800366930632,,4.180962305410219,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.58862658318452,-16.172447062073665,0.1047137326687979,19.59225463458752,-16.168819010670667,0.0858820546278978,,,,0.4619075101874842,n,y
59080.87510517361,53.024329590501914,,52.84539826828249,5.111433990472899,,4.181950006497724,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.588812034373444,-16.172261610884743,0.1046626894587242,19.59248206174776,-16.168591583510427,0.0859203389005065,,,,0.4639245735507484,n,y
59080.87712223697,53.0152507796945,,52.83430940877036,5.108074235229273,,4.182956907405866,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.588997949737863,-16.17207569552032,0.1046118060787295,19.59270991204278,-16.168363733215408,0.0859590634974734,,,,0.4659416369140125,n,y
59080.879139300334,53.00615083368447,,52.82320230407141,5.104721072200958,,4.183982937524656,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.58918432985958,-16.171889315398605,0.1045610819897194,19.59293818517832,-16.168135460079867,0.0859982272413396,,,,0.4679587002772766,n,y
59080.8811563637,52.99702973544662,,52.812076981004246,5.101374472632331,,4.1850280266709206,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.589371175321297,-16.17170246993689,0.1045105166575267,19.593166880859727,-16.16790676439846,0.0860378289632207,,,,0.4699757636405408,n,y
59080.883173427064,52.98788746795568,,52.80093346641328,5.098034408011352,,4.186092105091694,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.589558486706636,-16.17151515855155,0.1044601095529229,19.593395998791948,-16.167677646466238,0.0860778675028784,,,,0.4719928270038049,n,y
59080.88519049042,52.978724014186895,,52.78977178716896,5.0947008500712,,4.1871751034669,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.589746264600127,-16.17132738065806,0.1044098601516538,19.593625538679525,-16.16744810657866,0.086118341708779,,,,0.474009890367069,n,y
59080.88720755379,52.969539357115245,,52.77859197016787,5.091373770791148,,4.188276952912483,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.58993450958723,-16.171139135670956,0.1043597679344614,19.593855500226603,-16.167218145031583,0.0861592504381597,,,,0.4760269537303331,n,y
59080.88922461715,52.960333479716,,52.767394042332725,5.088053142397863,,4.189397584982628,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.590123222254327,-16.17095042300386,0.1043098323871119,19.59408588313691,-16.166987762121277,0.086200592557078,,,,0.4780440170935973,n,y
59080.89124168052,52.9511063649642,,52.7561780306127,5.084738937366409,,4.190536931673037,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.59031240318873,-16.17076124206946,0.1042600530004208,19.594316687113768,-16.16675695814442,0.0862423669404813,,,,0.4800610804568614,n,y
59080.89325874387,52.941857995834766,,52.74494396198326,5.0814311284213005,,4.19169492542317,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.59050205297868,-16.170571592279504,0.1042104292702765,19.594547911860072,-16.166525733398114,0.0862845724722567,,,,0.4820781438201255,n,y
59080.89527580724,52.93258835530236,,52.7336918634466,5.078129688537834,,4.192871499119193,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.590692172213373,-16.170381473044813,0.104160960697671,19.5947795570783,-16.166294088179885,0.0863272080452943,,,,0.4840952071833896,n,y
59080.897292870606,52.923297426341335,,52.72242176203143,5.074834590942959,,4.194066586096366,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.59088276148293,-16.170190883775255,0.1041116467887211,19.5950116224705,-16.166062022787685,0.0863702725615405,,,,0.4861122705466538,n,y
59080.89930993397,52.913985191925725,,52.7111336847932,5.071545809116448,,4.195280120141522,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.591073821378423,-16.16999982387976,0.1040624870546949,19.595244107738303,-16.165829537519883,0.0864137649320519,,,,0.4881293339099179,n,y
59080.90132699733,52.904651635028955,,52.699827658814264,5.0682633167921045,,4.196512035495614,IIb,ZTF20aburywx,59080.41118060006,0.0313,19.591265352491888,-16.169808292766298,0.1040134810120406,19.59547701258288,-16.165596632675307,0.0864576840770514,,,,0.490146397273182,n,y
